Date,Tweet ID,Text,Likes
2022-11-25 22:46:24+00:00,1596274128293883904,"We are glad to help this member reach his goal. Check out what he said in his updated review of our server 
https://t.co/nbm9ktQzvT

$CMCSA $PEP $SAP $XOM $ABBV $ABT $TM $CRM $ORCL $CVX $ASML $LLY $TMO $AMGN $AZN $NKECHL $COST $MCD $ACN $BMY $DHR $NEE $SNY $CHTR $MDT $TMUS https://t.co/InrsEPXuES",0
2022-11-25 22:44:11+00:00,1596273572175282176,@unknown_cvx No be Damido 😂,0
2022-11-25 22:41:23+00:00,1596272867045507073,ice untop gloves? Okay oooo,5
2022-11-25 22:38:40+00:00,1596272183814524928,"https://t.co/nbm9ktQzvT
Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM https://t.co/4UOKleonnM",0
2022-11-28 23:57:45+00:00,1597379248335261696,#BREAKING Railroads &amp; Unions face Dec. 9 deadline to avert nationwide Rail Strike $GS $MS $C $BAC $WFC $JPM $BX $BMO $RY $BCS $MCD $WMT $HD $TGT $AAPL $META $MSFT $GOOGL $AMZN $BLK $BRK $XOM $CVX $COP $BP $TRP $SHEL $WTI $USD $DXY $XLE $XLF $XLK $SPX $SPY $QQQ #WallStreet #NYC,0
2022-11-28 23:55:27+00:00,1597378671324860417,"$CL_f briefly dipped below 74.02, bulls stepped in and squeezed back to 77 level lost Friday. Tested, so far consolidating below. 
Above 75.44 keeps 77 with a shot at 78.96. 
Below 75.44 back to 74.
Daily testing September low. #oil #wti $cvx $xle $xom $oxy https://t.co/VUxW12qMna",0
2022-11-28 23:54:10+00:00,1597378348891922433,"@unknown_cvx @bigmandika But na your guy na, tell am make him dm you him pics.",24
2022-11-28 23:52:49+00:00,1597378009249763328,@Her_Majesty097 @bigmandika no go put another person pikin for trouble ooo,15
2022-11-28 23:50:29+00:00,1597377418423324672,@bigmandika He/she wan grow acct nii jare,0
2022-11-28 23:37:53+00:00,1597374248598835200,"UPDATE 1-Chevron awaits Venezuelan oil cargoes, but PDVSA wants payments $CVX $COP https://t.co/Z2kerxigUG",0
2022-11-28 23:28:17+00:00,1597371835272036352,@anonyboy56 @heisremanewss so rema is bigger than Justin Bieber?,0
2022-11-28 23:23:52+00:00,1597370723785650176,i bet she won’t be able to sleep!,1
2022-11-28 23:20:50+00:00,1597369956752297984,@unknown_cvx @SherifUsman7 @MRBestSOUL @iam_akinolar @MedoyeI @MissRozapepper @wizkidayo We talking about dangote company here. And her being a sales girl doesn't mean irrespective of her results at least she is doing something.,0
2022-11-28 23:15:22+00:00,1597368582270488577,"https://t.co/nbm9ktQzvT
Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM https://t.co/nenjfc1YWf",0
2022-11-29 23:58:48+00:00,1597741901041795077,"https://t.co/tXysTF2CeA
Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM https://t.co/fexgTgeyDj",0
2022-11-29 23:56:58+00:00,1597741437776297985,@Valenchris252 @Smart3O you she see say your guy no fit deny!,0
2022-11-29 23:44:07+00:00,1597738204333056000,"CVX (Chevron): The Symbol Might be Ending a Cycle. via Barchart ""@barchart"" https://t.co/jK6wGwJQxJ&amp;?fpr=10minute&amp;custom_url=news",2
2022-11-29 23:40:15+00:00,1597737233918095361,@unknown_cvx @Smart3O Nah everybody be fraudster like una 😂,0
2022-11-29 23:38:07+00:00,1597736694920278016,"#ChevronCorp $CVX Last 12 months Daily #StockMovement Line #Chart
Max downward movement was -6.7%
Max upward movement was 8.9%
Stock majorly moved between -1.78% and 1.97%
Start #investing in #GlobalStocks at https://t.co/peLniI7mrl 
#Investor https://t.co/K0kWNc99yO",0
2022-11-29 23:33:20+00:00,1597735492396929024,What I love doing when relaxing 😌. Let’s gang up if you’re interested https://t.co/yhxSq1zykm,1
2022-11-29 23:32:45+00:00,1597735346162352128,Top 5 #cryptocurrency #price jumps in last minute on #MEXChttps://t.co/AdJlZWUXsw$GOTG 1.57%$KAS 0.42%$HEGIC 0.37%$CEEK 0.32%$CVX 0.3% #GOTG #KAS #HEGIC #CEEK #CVX #crypto #cryptonews #cryptoAlerts #blockchain #cryptotrading #cryptoprices,0
2022-11-29 23:32:33+00:00,1597735295956328449,"https://t.co/MmIMKIZcDF
Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY https://t.co/RuoUANXFVd",0
2022-11-29 23:31:56+00:00,1597735140511420416,Daily chart bullish swing flagged for $CVX on 11-29-2022 calculated after market close with unusual options flow. #bullishswing #CVX #unusualoptionsflow #stockmarket #stocks #investing #trading https://t.co/4nulYHhagd,0
2022-11-29 23:30:02+00:00,1597734663828676609,"Nice print for $CVX Size: 727457 Price: 181.03 Amount: $131,691,540.71 Time: 1830
See more: https://t.co/ckDL2K0gVd
Join https://t.co/JWvlYbdLod to get REAL TIME prints.
Runners 📈: https://t.co/VC1LdPHaJR
Losers 📉: https://t.co/9MWV4THfhQ
Gappers 🪜: https://t.co/bHQKF1W40n",0
2022-11-30 23:48:06+00:00,1598101595283136514,UPDATE 1-Chevron working to comply with U.S. sanctions on Venezuela crude -CEO $CVX https://t.co/zcL7CvrXgH,0
2022-11-30 23:43:46+00:00,1598100506769227777,"TickrBit Daily Report:
Companies in which most insider buying and selling was reported so far today

Top Buying: $GLG $BW $PLD
Top Selling: $CVX $BBY $ABNB

Checkout https://t.co/ntU3Jt2Lu8 (duration: 1d) for more details

#insideralert #insidertrades https://t.co/hZ2IjPzZW2",0
2022-11-30 23:41:27+00:00,1598099921227616256,"https://t.co/tXysTF2CeA
Join now
$TSLA $NVDA  $MU $AMZN $MSFT $BABA $NFLX $ADBE $AXP $IBM $CSCO $CVX $INTC $DD $DIS $MCD $MMM $PG $TRV $UNH $NKE $UTX $VZ $WBA $WYNN $XLNX $ACN $FB $NFLX $DLTR $EA $SPY $SPX $DJIA $HD $GS $BA $GDX $VZ $WDC $AMD $ADSK $V $CAT $JPM https://t.co/s9dVZSTz8t",0
2022-11-30 23:38:15+00:00,1598099115531198464,@KessInvesting @TrendSpider I’ve been waiting for that 88 level. But I don’t understand how the price of a barrel of oil has come down significantly but the oil stocks like XOM and CVX have increased.,0
2022-11-30 23:35:59+00:00,1598098546812547072,"@0xAlunara 2021 hard mode: Build a product on mainnet not using cvx/crv = financial ruin 😭 

It’ll come back tho. I hope 🥹",1
2022-11-30 23:19:13+00:00,1598094327242444800,"Chads &amp; Degens #DeFi play of the month:

Get in $BASED at 10:1 ratio before it restores 1:1 $FTM ratio. Easy 10x💙

$bnb $bsc $sol $avax $spirit $tomb $lqdr $deus $boo $treeb $geist $beets $ohm $hec $oath $tarot $tshare $lshare $sushi $bifi $crv $wigo $solid $syn $stg $cvx $aave https://t.co/nJ3KfxXztf",6
2022-11-30 23:17:00+00:00,1598093771719454720,"@Defi_Doctr Sounds like Chads &amp; Degens #DeFi play of the month:

Get in $BASED at 10:1 ratio before it restores 1:1 $FTM ratio. Easy 10x💙

$bnb $sol $avax $spirit $tomb $lqdr $deus $boo $treeb $geist $beets $ohm $hec $oath $tarot $tshare $lshare $sushi $bifi $crv $solid $spa $stg $cvx $aave https://t.co/O7ybG8pY80",3
2022-11-30 23:16:11+00:00,1598093564860563456,@drixllll @BarryBugs @TracyAmbrose8 @DJ_TUNEZ with your logic Rema is bigger than bts?,1
2022-11-30 23:15:22+00:00,1598093359729364993,"Total market cap of $BTC is $330B.  Same as $CVX.  Would you rather own all the Bitcoins in the world or all the shares of Chevron?  #eft 

Oil is a better currency than crypto… ask #Russia",2
2022-11-30 23:02:27+00:00,1598090109194506242,#Stockmarket @ETFStockReport THE BEST ALTERNATIVE TO BUYING #ETF ’s #StocksToWatch $SPY $Goog $amzn $Tsla $nvda $fb $unh $jpm $jnj $brkb $wmt $aapl $hd $xom $dis $cvx $QQQ $VIX #stocks #market #StocksToBuy #Nasdaq #ETFs #investing #wallstreetbets #SeekingAlpha #musk #twtr #AAPL https://t.co/r3PTYabHym,0
2021-12-01 23:53:57+00:00,1466193886322192384,@Josh69523266 Probably not worth it to stake- better off spending the gas fees on more CVX and CRV.,2
2021-12-01 23:51:13+00:00,1466193195717562376,@CredibleCrypto if I got 62 cvx and 60 crv how much can I make staking,4
2021-12-01 23:50:47+00:00,1466193087210962950,"@SeanTho98192182 I picked $xom up at 52, might need to add. Position size too small. $cvx $psx my main oils $dvn # 3 A couple of mlps $ceqp $hesm $mplx",1
2021-12-01 23:39:25+00:00,1466190227735678977,"The carbon emissions reduction targets $XOM unveiled on Wednesday make one thing clear — the US’ largest producers remain reticent to embrace sweeping emissions goals.

My latest (free): https://t.co/2ORCMg8wAE

$CVX $COP $OOTT https://t.co/DbDvG2xu0P",2
2021-12-01 23:36:06+00:00,1466189391383117826,Chevron Announces $15 Billion Capital and Exploratory Budget for 2022 $CVX https://t.co/B0XxHItChW,0
2021-12-01 23:34:45+00:00,1466189053531865089,$CVX in Downtrend: Stochastic indicator leaves overbought zone. View odds for this and other indicators: https://t.co/RpDy9p1ZMH #Chevron #stockmarket #stock https://t.co/dNFPWpR66S,0
2021-12-01 23:24:09+00:00,1466186386990583816,$EPAZ Epazz's CryObo Technology to Issue Token (NFT) for a Real Estate Deal in Cyprus https://t.co/QKSuhROxF3 via @YahooFinance #NFTCommunity #buythedip #investors #StockMarket @NICH @Cristiano $BBIG $BAC $BMY $PG $CVX $USB $CSCO $AMBA $UA,1
2021-12-01 23:21:14+00:00,1466185651783708679,$NICH Nitches Completes Two Year PCAOB Audit and Announces Its New Technology and Tracking System To Help Combat Brand M... https://t.co/ZJbEndQKwO #NFTCommunity #buythedip #investors #StockMarket @NICH @Cristiano $BBIG $BAC $BMY $PG $CVX $USB $CSCO $AMBA $UA,1
2021-12-01 23:05:53+00:00,1466181788666155012,"$CVX @ 112.10 (-0.68%) : Chevron plans $15B capex budget for 2022, hikes stock buyback guidance https://t.co/RsIjY0G06m",0
2021-12-01 22:56:54+00:00,1466179529702092803,Chevron Lifts Share Buyback While Holding Down 2022 Spending $CVX https://t.co/EqWO9sPa9g,0
2021-12-02 23:53:33+00:00,1466556172178280448,$CVX Chevron (CVX) announces $15 bln capital and exploratory budget for 2022; also raises its share buyback guidance range to $3-5 bln per year vs prior guidance of $2-3 bln per year,1
2021-12-02 23:31:55+00:00,1466550729108336643,@0_rau_0 take care of yourself,0
2021-12-02 23:29:04+00:00,1466550011328671751,$CVX $HAL $SLB NEW ARTICLE : Oil heading higher? The Chartmaster reads the Texas tea leaves https://t.co/2NGNjMefFA Get all the latest $CVX related news here : https://t.co/JWbh4mxzrh https://t.co/zHjSCQv7AH,0
2021-12-02 23:17:23+00:00,1466547071771578369,"I would like $SPELL and $FXS pools launched soon, so FRAX &amp; Abra can start💰on Votium. Abra can 🔄🎡with a V2 pool cuz bribe recipients may want to farm more $CRV, $CVX with their SPELL bribes, instead of dumping.

Incentives on🍣aren't enough to attract serious LPs right now!👇 https://t.co/gHiP16tSS4",24
2021-12-02 23:14:03+00:00,1466546230658486279,Notable Analyst #Upgrades and #Downgrades for Week of November 22 2021 $ABBV $AZN $BBY $BNS $CVX $KIM $NA $PBA $RGLD $RY $VTR https://t.co/CCSOtBGffX https://t.co/4D2l3ltbDX,2
2021-12-02 23:07:14+00:00,1466544516362559498,$CVX the company that $XOM would like to be...,14
2021-12-02 22:55:39+00:00,1466541602013286400,"@knowerofmarkets Love the article. I am assuming you are not adverse to buying CRV instead of CVX, for their fate is inextricably linked.",0
2021-12-02 22:55:27+00:00,1466541553069953025,CVX Knife Only Speedruns! https://t.co/oXoXmh6Gq9,2
2021-12-02 22:30:22+00:00,1466535238608113667,After the $1/gallon surge we saved $.02/gallon in two weeks thank yooou! $LNG $CVX https://t.co/riF8fFTcgl,2
2021-12-02 22:30:09+00:00,1466535184178814985,"Stock: $CVX - Chevron Corporation
*** NEWS ***
Chevron Stock: Still Valuable With The Overall Recovery - Seeking Alpha
https://t.co/aLmGHj5SEQ
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/QEGMv6qWKU",0
2021-12-03 23:41:29+00:00,1466915524453941249,@jonray @JadeProtocol @Cryptotech_Ann I’d like to see $jade adding other securities like $ETH $BTC and $crv $cvx $gohm $time to treasury for longer term sustainability,2
2021-12-03 23:29:23+00:00,1466912479024353281,"We're focused on big CVX buys from KeeperDAO, but OlympusDAO is taking in $1m+ in CVX on most days via bond sales. 👀👇 
https://t.co/JfwWyeWfcC 

That's a sizable amount of $CVX removed from the market on a daily basis.... 

$OHM #DeFi https://t.co/RAiHxbISCl",30
2021-12-03 23:23:54+00:00,1466911097760456704,@defiXBT @dopex_io Can some gigabrain explain how vedpx will play curve war without the need to touch $crv/$cvx ?,6
2021-12-03 23:20:40+00:00,1466910286028410880,"12/3 EOD Scanner Updated #TheStrat 

Daily Signals
$BA
$DIS
$IYR
$PFE
$STNE
$UAL
$V
$WMT

Weekly Signals
$CVX
$ISPC
$JNJ
$LGVN
$MPC
$PTON

https://t.co/TXPDXT24nI https://t.co/QkJRL9paJ7",14
2021-12-03 22:54:31+00:00,1466903706121687042,"📢 Crypto Market Status 📢  

$MATIC is trading at $2.26, 7.33% ⬆️📈⬆️ 24h change 
$STETH is trading at $4184.17, -7.22% ⬇️📉⬇️ 24h change 
$CVX is trading at $22.1, -13.82% ⬇️📉⬇️ 24h change 

 #crypto #cryptocurrencies #hodl #blockchain #cryptotrading",1
2021-12-03 22:53:42+00:00,1466903498742808589,South Korea’s CVX Aircraft Carrier Project Secures Last Minute Funding https://t.co/1SYtLlHbWl https://t.co/mq2ZkAE8KT,3
2021-12-03 22:50:06+00:00,1466902594786402310,"@Mudit__Gupta This take might be incorrect. LP tokens were most definitely in Badger. Sitting there for weeks. And earning Badger, CVX and CRV rewards. 

Unlimited approval simply allowed the hacker to withdraw the LP token at any moment of his choosing.",3
2021-12-03 22:23:12+00:00,1466895823904522240,@PressieMoonBoy @808_Investor @ErectHomoCrypto @Dpx_RaE @dopex_io i’m pretty sure that’s the vault that doesn’t require us to interact directly with cvx/ crv for vedpx,1
2021-12-03 22:12:24+00:00,1466893103499988996,@808_Investor @tztokchad “veDPX will control the largest source of yield in Defi” now this is a bold statement. Guessing he means controlling crv emissions. Still haven’t figured out how that will work. Must require crv and cvx at the very least indirectly right?,0
2021-12-03 22:03:08+00:00,1466890773782224912,"Insider Michael K Wirth reports selling 26,250 shares of $CVX for a total cost of $2,999,406.38 https://t.co/5OsAkHVthK #FNTL",0
2021-12-06 23:54:03+00:00,1468005851860545536,"@jing0_ @crypto_condom @CurveFinance @Keeper_DAO Thanks. Not really a fight, I just love CVX and they own a bunch. I am just not sure what they plan to do with them. I will watch and let the protocols work it out. Thanks though for your input, it is appreciated! Many blessings to you!   333",1
2021-12-06 23:45:34+00:00,1468003714887655424,"Let's play the meta governance game:

1 $CVX controls 5.8 CRV. You get $21.70 of vote-escrowed value per $26.50 spent.

1 $LOBI controls 6.2 FXS + 24.71 CRV. You get $133.74 of vote-escrowed value per $1,088 spent.

I like the theory behind Lobis but not the current economics",3
2021-12-06 23:11:53+00:00,1467995238019080197,^full transcript of my interview with $CVX's Mike Wirth will feature in @energyintel later this week #OOTT,5
2021-12-06 23:10:24+00:00,1467994865384448004,"Who needs a ""mega"" project? Chevron's largest natural gas producing asset will soon be the Permian Basin, says Nigel Hearne, president of $CVX Eurasia-Pac E&amp;P. #WPC2021",5
2021-12-06 23:09:28+00:00,1467994628829986823,"Looks like KeeperDAO's treasury has been buying CVX lately, currently they have 224k CVX ($5.9m).

https://t.co/eF0KeUrn58

https://t.co/kUmezirGu0 https://t.co/jYGHarWmkI",3
2021-12-06 23:05:17+00:00,1467993575841484804,Saudi Aramco CEO warns of social unrest if new investment in fossil fuels ends too quickly $XOM $CVX https://t.co/uv4Ur07bhf,1
2021-12-06 22:56:02+00:00,1467991250053775368,@0x_3b @zubin_madon pls say you didn't sell your cvx for litecoin,1
2021-12-06 22:30:15+00:00,1467984762321047553,$CVX is the most valuable valueless governance token in all of DeFi. Its a coin that protocols will HAVE to own regardless of its price.,0
2021-12-06 22:22:59+00:00,1467982931373158404,"@CredibleCrypto Thank you for your #CVX presentation, my portfolio is doing even better thanks to you 💪",1
2021-12-06 22:22:40+00:00,1467982854202310665,"Tomorrow's #short #watchlist for #trading on #NYSE, #NASDAQ between $100 and $150: $AGG $AMAT $AMD $BABA $CVX $DOCU $FIS $IEF $IYR $JNK $LQD $MDT $NET $SBUX $SPXL $TIP $UPRO $VNQ $WMT $XBI $XLI $XLV",0
2021-12-07 23:50:48+00:00,1468367420058259458,@ImKatastrophe Oh man I replayed CVX earlier this year and man that game was hard as hell. I enjoyed the crap out of it though. I really hope they remake it soon.,1
2021-12-07 23:50:45+00:00,1468367407760744448,"$CVX defo my most comfy bag rn. 

KeeperDAO have the rest of the month to load up around another $34m right?",1
2021-12-07 23:42:36+00:00,1468365357983289344,@dcfgod It seems as to I don’t have enough $CVX,0
2021-12-07 23:22:41+00:00,1468360343609090048,"Looks like @AngleProtocol is ready to enter the upcoming Votium round with a very respectable💰👀
If you have $CVX and want to be illegible to receive bribes, you need to🔒 in the next 24h before the round begins!! $ANGLE 🤝 #TheBribening #DeFi",24
2021-12-07 23:22:23+00:00,1468360269126508544,"$LUNA-tics please vote. Let’s fight the liquidity war and let $UST begin its domination of stablescoin on ETH.

No harm buying some $CVX too, and vote to receive $LUNA as incentives!",6
2021-12-07 23:07:35+00:00,1468356545050075139,Finally bit the bullet and moved most of my portfolio into $CRV and $CVX. Locked and loaded ready for those bribes..,0
2021-12-07 23:02:04+00:00,1468355155477229569,Top price gainers of the past hour (Top 100 market cap) $UST $OKB $HEX $CVX $DFI https://t.co/py5YjyQ2Jn,3
2021-12-07 22:51:12+00:00,1468352420803760130,"🔴🔴  You are invited to test drive TradeIdeas PREMIUM features for 2 weeks!

via ⟶ https://t.co/KTosJiYUrC

📊
$SPAQ $JAKK $IDEX $BOXL $TSLA $NKLA $HYLN $HTZ $SPCE $WKHS $AAPL $FB $NVDA $BAC $CLF $XOM $SEAH $CVX $UPS $MPC $CDEV $O $NVDA $UPS $CRWD $SOL $ALLO https://t.co/Dks16VsF6H",0
2021-12-07 22:44:38+00:00,1468350767631372290,"Goodnight legends 

So $CRV and $CVX has been staked and delegated .. Ready to see where this takes me and il also update the charts tomorrow 

#Bitcoin looking for a retracement, but only a shallow one ideally. Will also keep this updated for everyone ❤️",63
2021-12-07 22:41:14+00:00,1468349911288938502,@CFrogE1 @crypto_condom How do you compare CVX locking/bribes to CVXCRV staking/bribes and CVXCRV/CRV LP? All of these yield upward of 50% apy and I am looking to pick one strategy vs spreading between them based on yield sustainability and capital growth.,0
2021-12-08 23:42:23+00:00,1468727688013647872,"@Kpalladino4 I think $CVX could have a nice little runway, depending on oil prices and any changes to natural gas. You obviously get a great yield and they are finally just getting back to pre-pandemic levels",3
2021-12-08 23:39:38+00:00,1468726996465295360,@noahseidman All in $CVX,2
2021-12-08 23:28:07+00:00,1468724100612898819,$CVX Stock Trading Ideas by UltraAlgo! Epic trading with a profit factor of 4.19 and a 75% profitability rate. You can also try it with https://t.co/gd5deldXML https://t.co/jCzgaXCvjJ,0
2021-12-08 23:27:01+00:00,1468723821431640074,"✅ $CVX: ""Chevron"" mentioned during UiPath, Inc. earnings event https://t.co/MIkdmdUnMg",0
2021-12-08 23:03:11+00:00,1468717825032339467,"@0x1049 ohh! Nice. In general, we're just gonna need to mash together the mechanics of Luna, Tomb, Ohm, CRV/CVX into one monstrosity (@ConcaveFi ?) and call it endgame",1
2021-12-08 22:39:19+00:00,1468711817077788681,#GlobalWarming god reference this episode aired in 2001…. #SouthPark $xom $cvx $xle $xlu https://t.co/AwQxK8ZeW0,0
2021-12-08 22:38:51+00:00,1468711700404703233,@RogerTh43176914 @humbledpath Nope just as bullish on $CVX but since it’s basically in price discovery there is not much to talk about. With $CRV there are key levels I can discuss.,5
2021-12-08 22:34:17+00:00,1468710549819117578,"KeeperDAO🔒all their $CVX in Convex gov.👀♟️
https://t.co/NVmeNKcakm https://t.co/m1JyQpIu0s",40
2021-12-08 22:21:41+00:00,1468707381974605833,"I can't even start with this right now. 🍷 Has entered my system, de-risked some more on my matic trade, and wind down time is now. We shall tackle this tomorrow

$CVX",2
2021-12-08 22:16:41+00:00,1468706124543184905,@808_Investor @MattToshi Lol. Go down the rabbit hole and let me know. I'm tired. Similar to CVX but bonding it in exchange for 🦋,2
2021-12-09 23:32:33+00:00,1469087602519134211,@lejimmy @OlympusDAO @AlchemixFi @astroport_fi Should protocols also own some CVX and Astro? 😂,0
2021-12-09 23:19:14+00:00,1469084253409493000,"$tsla sentiment poll:
 Bullish vs Bearish on $tsla?
$btc $doge $voo $spy $brk $fb $f $gm $cciv $gme $spy $eth $cvx $bp $ko $afrm $coin $qqq $sqqq $eth $enph $sq $dis $aapl $amc $pypl $rivn $abnb $tlry $msft $vti $jpm $dash $arkk $nvda $lcid $amd $nio $rblx $crwd $pltr",0
2021-12-09 23:10:27+00:00,1469082040830148622,@AltcoinGordon $CRV and $CVX,0
2021-12-09 23:06:03+00:00,1469080933039058951,"Streaming Resident Evil CVX and then watching the Game Awards 💙
https://t.co/XjrFhJfgEo https://t.co/HGA43nw1BX",5
2021-12-09 22:55:10+00:00,1469078196683526150,"Tomorrow's #short #watchlist for #trading on #NYSE, #NASDAQ between $100 and $150: $ACWI $AGG $AMD $BABA $CVX $DOCU $IEF $IYR $JNK $LQD $MDT $MS $SBUX $SPXL $TLT $TSM $U $WMT $XBI $XLI $XOP",1
2021-12-09 22:55:06+00:00,1469078179381972994,@gabagooldoteth feels like ur talking about crv/cvx and the ongoing curve wars in which convex has emerged as a dominant winner.,0
2021-12-09 22:16:01+00:00,1469068341352480774,Chevron CEO Mike Wirth says that M&amp;A value-hunting has become more difficult with commodity prices well off last year’s lows. $CVX Read more (free): https://t.co/etrGn1ms4s,6
2021-12-09 22:09:24+00:00,1469066676729794564,"$CVX:

New Insider Filing on CHEVRON CORP's

Executive Vice President

JAMES WILLIAM JOHNSON:

https://t.co/fDOekFDngO",0
2021-12-09 22:00:18+00:00,1469064385893183490,@DefiMoon $CRV and $CVX tokenomics are giga brain,16
2021-12-09 21:57:09+00:00,1469063595707146244,"Theory time. The Connections in RE7/RE8 is the Rival Company from RE2-RE4. We know the Connections worked with HCF who the Rival company worked with in CVX. Brandon Bailey (founder of The Connections) worked for Umbrella and hated Spencer.

#REBHFun #ResidentEvil https://t.co/tGGGS5rhSr",0
2021-12-10 23:53:36+00:00,1469455289195843588,"@TD_Investor 4 green, one red.  Dividends from $PFE, $WBA, and $CVX.",1
2021-12-10 23:48:40+00:00,1469454048445169666,"$CVX - Update

Out-of-line movement?

Close today at the neckline

https://t.co/XF4HCoXSCI",0
2021-12-10 23:45:53+00:00,1469453348210454529,@puppy_trades What about $CVX ?,0
2021-12-10 23:39:57+00:00,1469451852999712771,@PureRuby87 I'm a MASSIVE Resident Evil fan. Especially CVX. I think it's underrated in my friend circle.,0
2021-12-10 23:34:34+00:00,1469450497006313473,@crypto_condom @Keeper_DAO @OlympusDAO @fraxfinance @samkazemian @DeFi_Wonderland First I’ve heard of wonderland accumulating cvx. Booolish if so 🤤🤤,1
2021-12-10 23:31:08+00:00,1469449634993033218,@TheDarkOneZK The one on screen is CVX,1
2021-12-10 22:54:38+00:00,1469440449840435203,"This significance of this should not be overlooked. 

Teams will eventually see that buying $Cvx is a option then it's blue skies type situation.",11
2021-12-10 22:45:31+00:00,1469438156265172996,"Those three are BEASTS

Three more I LOVE
$AFL
$CVX
$JPM",0
2021-12-10 22:35:13+00:00,1469435562440470529,"📉 Market Trend 📉 The current market trend for #CVX runs sidewards ➡️. The #ConvexFinance EMA-14 has been above the EMA 30 for 5 of days, but only above the EMA 60 line for 30 of days. 👁️ See: https://t.co/6NdnHg3dOK https://t.co/EBVaZWRTFH",0
2021-12-10 22:28:19+00:00,1469433827420430336,"@RedManBrasil Also since in sushi your LP is not concentrated, you will not be 100% in cvx when it reaches the level you want to exit. You will always have some of each asset unless one goes to zero or infinity",0
2021-12-13 23:54:14+00:00,1470542609424732163,"During market down turns you can always tell who is holding #shitcoins and or are over leveraged. 

Productive assets may not be sexy but they won't leave you homeless. $CRV $CVX 

Earn while they burn.",31
2021-12-13 23:49:18+00:00,1470541371304218625,$CVX Sinks -2.1%. The 17-Dec-21 Option Straddle is Implying a ±1.3% Move in the Next 4 days https://t.co/BjR6bZEQF5,1
2021-12-13 23:44:24+00:00,1470540137641787400,"@CredibleCrypto So, in the mental war between picking up more CVX or more CRV - whose corner are you currently backing?? 😉",0
2021-12-13 23:42:12+00:00,1470539582907293700,@CredibleCrypto Crazy how CVX is still not listed on majour exchanges,1
2021-12-13 23:41:02+00:00,1470539288358096897,"$CVX Gains 3.94%  and is leading this hour!.

Visuals 👉 https://t.co/Ki4mfds6Vy 

#CVX $CVX #Convex Finance #Bitcon #Crypto https://t.co/g75Gp20nTB",0
2021-12-13 23:35:21+00:00,1470537859278983170,@CredibleCrypto Is this bullish for crv as well or only cvx,6
2021-12-13 23:32:28+00:00,1470537134142537729,"@CredibleCrypto Pumped. This was an excellent find Cred, for real. Every day we are learning of additional DAOs looking to wrestle control of the votes, I love it. Should probably continue increasing my $CRV bags before we reach $CVX heights 😉 #curve",7
2021-12-13 23:29:56+00:00,1470536494892806144,Like I said.... the big brains continue to accumulate $cvx,1
2021-12-13 23:29:48+00:00,1470536461174726658,"The Curve Wars $CRV have now become the Convex Wars, and if you’ve been following me since $CVX was at $5, we have a front row seat 🍿",205
2021-12-13 23:15:23+00:00,1470532834305593345,"$CVX~Starting with $7k, down to $3k, back up to $25k, Lot of thanks to this chat https://t.co/5vn37YdL8j",0
2021-12-14 23:40:52+00:00,1470901633123028992,"My feed is becoming flooded with $CRV and $CVX calls. Something big is brewing…

#DeFi $algo $fet $hbar $sushi $avax $dot $cake $mob $btc $luna $zcx $htr $qnt $kda $xtz $bnb",1
2021-12-14 23:40:12+00:00,1470901466957160459,@DefiDividends What do you think this trend does long term to bribes and vlCVX? As more protocols accumulate CVX you'd think the bribes to CVX lockers would go down. This would be offset by capital growth of CVX but reduces income generation.,1
2021-12-14 23:29:36+00:00,1470898798142664711,@GenExDividend $KO and perhaps $CVX if they decide to have an increase...,2
2021-12-14 23:21:38+00:00,1470896793210609671,@westonnelson @VotiumProtocol no I counted Any protocol buying CVX. Although I would imagine any protocol buying CVX has the intention of locking if they havent already,2
