Date,Tweet ID,Text,Username,Likes
2022-12-01 23:54:09+00:00,1598465505496821760,@SenJohnKennedy Changes won't take place until 2023 and it's about methane and benzene being released into our air both gases toxic to humans and it can be reduced by 85%  chevron and Exxon mobil who are members of the oil industry lobbyists have already agreed to these changes .,trey_rigby,0
2022-12-01 23:50:00+00:00,1598464461144174592,"U.S. oil refiners that once were regular buyers of Venezuelan crude are competing for access to coming cargoes chartered by Chevron under a newly issued U.S. license. No Venezuelan oil has been allocated to Chevron yet, and no chartering contracts have been signed. $CVX $YM #Oil https://t.co/sP66H3J6Hn",Dowhaus,0
2022-12-01 23:49:35+00:00,1598464358128009216,"@LionelMedia Wonder what part of the US Treasury he gave away this time.  Didn’t France start producing coal due to the energy crisis?  Yet, our illustrious leader wants to give Venezuela jobs pumping dirty oil for Chevron.  Pump here in the US, create good paying oil jobs.",KA_Todd19,0
2022-12-01 23:48:50+00:00,1598464168088182784,@catturd2 @POTUS Tackling inflation by getting chevron to get oil from Venezuela instead of America is a joke!!!!,daffystruck,17
2022-12-01 23:43:27+00:00,1598462812950761472,"@WSJopinion If Chevron sells Venezuela oil, I will stop buying Chevron and urge everyone else do the same.  Buy your gas from companies that don’t support our enemies.",rjwood48,0
2022-12-01 23:33:30+00:00,1598460307932053504,"@SenJohnKennedy Chevron last month received a Biden/US  license to  allow  the 2nd-largest U.S. oil company to expand production in Venezuela and bring the S. American country's crude oil to the United States. The decision restricts any cash payments to Venezuela, and reduces the oil it exports.",LawrenceDerose,0
2022-12-01 22:54:11+00:00,1598450416882274312,OUR COUNTRY IS UNDER COMMUNIST CHINA CONTROL  The news tells how bad it is getting here The White House is giving Chevron a permit to pump oil in Venezuela You know the country whos leaders don’t care about human rights Their oil is not refined like ours but we cannot drill here,SloverRonDanLee,0
2022-12-01 22:51:56+00:00,1598449848629579799,@HouseCommerce @boblatta More reputable sources are reporting that Chevron was given a 6 month permit to resume drilling in Venezuela as an exception to sanctions. They must sell the oil to the USA and use the revenue to pay off USA creditors. No revenue can go directly to the Venezuelan government.,IVAInitiative,2
2022-12-01 22:22:04+00:00,1598442332445184002,"@TheElusiveCow @DigetDogs2020 @jcschmieder @BethRME @MaxBoot Where's this from? That is bullshit. Oil companies have posted the biggest PROFITS in 50 years.

ExxonMobil pulled in nearly $20 billion in profit. Chevron took in more than $11 billion, Shell $9.5 billion, BP over eight billion.

PROFIT, not revenue.",JessieP12363454,0
2022-12-01 22:14:23+00:00,1598440398434848779,"OGWA joined the 2-hour EPA webinar on the Biden administration's new methane emissions rules yesterday.

U.S. operators will be forced to spend more $$. Because ""#science"".

On a related note, Biden approved Chevron pumping #oil in Venezuela.",ogwausa,13
2022-12-02 23:47:52+00:00,1598826311195115521,The Biden administration won't let us drill for oil in the U.S. but cleared Chevron to drill in Venezuela.  another top priority for the new legislators in January.,ForestHart3,0
2022-12-02 23:18:09+00:00,1598818835313967104,"UPDATE 2-Venezuela, Chevron formally sign oil contracts in Caracas $CVX https://t.co/ZNWX3tQ1qP",newsfilterio,0
2022-12-02 23:14:44+00:00,1598817974340956160,@axios @Chevron I also get high oil 🥜 peanuts every time I buy cheap peanut butter.,NonaSilvia2,0
2022-12-02 23:14:15+00:00,1598817854618411008,"PDVSA and Chevron signed contracts for the continuity of the operations and production activities of the US oil company, the formalization of these commercial agreements was carried out during an act in the MinPetróleo PDVSA La Campiña complex.
@TareckPSUV #JuntosPorLaVidaYLaPaz https://t.co/VPIxYVX4UF",ahora_dulcita,7
2022-12-02 23:05:40+00:00,1598815694593789952,"Venezuela's oil minister and top representatives of companies PDVSA and Chevron Corp on Friday signed contracts aimed at reviving crude output and expanding operations in the U.S.-sanctioned nation, following a license by Washington. https://t.co/JIUoMybvW0",ALLREDToDoRoJo,0
2022-12-02 23:01:09+00:00,1598814557467824129,"U.S. oil refiners that once were regular buyers of Venezuelan crude are jockeying to win access to coming cargoes chartered by Chevron Corp under a newly issued U.S. license, two people familiar with the matter said.
#valero #chevron #oilandgas

Read more: https://t.co/HIpsfAi1KE",HydrocarbonProc,1
2022-12-02 22:49:22+00:00,1598811591117512704,"Oil profiteer Chevron is going bold with despicable lies... The ratio in the comments is shaping up nicely, but if you see ad, click on it (costs them money) and like a few comments.  Then report.

The quality of liars/""advertisers"" Elon is attracting is bad. https://t.co/ZlWDwq7YzN",CJPaloma1,0
2022-12-02 22:35:18+00:00,1598808049736638464,"Representatives from the state’s five largest oil refiners – Chevron, Valero, Phillips 66, PBF Energy and Marathon – did not attend the meeting.

https://t.co/TPVJ5LFg2m

#drivekmj",DriveKMJ,0
2022-12-02 22:23:54+00:00,1598805181453541400,"@jimcramer @davidfaber We hear a lot about how US oils are producing at top speed, how they need to look for oil everywhere. Here's the CHANGE in rig count this week. 

U.S.                     0
Canada             1   
International    -1

@Chevron STOP PLAYING POLITICS !",DoorsJr,0
2022-12-02 22:19:21+00:00,1598804039034015744,Governor @GavinNewsom convenes special legislative session to pass ‘price gouging penalty’ on oil companies #cawater #BigOil #Chevron #lastchancealliance #keepitintheground #waterislife #regulatorycapture #CalifMPAs https://t.co/xeIl716fuY via @elkgrovenews,DanBacher,2
2022-12-03 23:54:14+00:00,1599190304309002241,U.S. prepared to authorize Chevron to boost Venezuela's oil output – Doubling down on stuipd does not help https://t.co/hZQY8X09UG,EnergyNewsBeat,3
2022-12-03 23:38:25+00:00,1599186320957767680,@BrianCBock @Chevron You DO know oil &amp; Nat gas are publicly traded commodities right?  Based on supply and demand.  Guess who continues today to crush US supply?? He’s sitting or should I say sleeping in the WH.,WSchampAstros22,0
2022-12-03 23:35:22+00:00,1599185554910109698,@NJShore @Chevron Actually the largest investments in renewables and seeking alternative energy sources are the major oil companies,WSchampAstros22,0
2022-12-03 23:32:13+00:00,1599184760936407040,@markjiron7 @Chevron You DO KNOW OIL &amp; Nat gas are publicly traded commodities right?? The companies don’t set the price,WSchampAstros22,0
2022-12-03 23:31:22+00:00,1599184550634352640,@BrianOG_19 @Chevron Powered by oil &amp; Nat gas,WSchampAstros22,0
2022-12-03 23:30:48+00:00,1599184405163302912,"@JBremerDevt @Chevron All US oil &amp; gas companies produce less methane than any other country in the world, also you jumps in carbon capture….so why does jb want the US to import more dirty oil from Saudi and a Venezuela who don’t carbon capture &amp; and spew methane into the atmosphere??",WSchampAstros22,0
2022-12-03 22:59:17+00:00,1599176474279514112,"This lawsuit is the first ever to charge companies like ExxonMobil, Shell, BP, and Chevron with violating RICO, a law most famously used to prosecute organized crime. 

Maybe Big Oil and the mafia have more in common than we thought. https://t.co/ubCY66rnHy",Exxon_Knew,6
2022-12-03 22:52:38+00:00,1599174799984513024,"@JoeBiden hey Biden, you are depleting our emergency oil supply and it sucks that you are sending Chevron to Venezuela to tap their supply. Why can't you drill here????
You suck as a President and I am a patriotic person who loves my country. You cheated to beat Trump",PoetryNastu,0
2022-12-03 22:47:50+00:00,1599173594512523264,"Thanks to #Putin's #RussiaUkraineWar the ""West"" Welcomes Back  #Venezuela as They agree with  #Chevron &amp; sign an #Oil contract in #Caracas 

https://t.co/dSnLiyGhLS",wavetop,0
2022-12-03 22:44:24+00:00,1599172730938851328,@FoxBusiness What if Chevron wants to refine the oil from Venezuela in California?,Yraglufter,0
2022-12-04 23:55:28+00:00,1599553003203461120,@Chevron There should be a class action suit by mineral and oil rights owners against cities and gov and greenies for payment of rights that people paid for.,VG77835174,0
2022-12-04 23:53:59+00:00,1599552627796508673,"@POTUS Drain our oil reserves and make quid pro quo deals with the Saudi's and get Chevron to drill in Venezuela, sure it will affect the price.
You and your 10%.
Oil deals always pay well.
Not that we have any oil to pump.....",Cinder2267,0
2022-12-04 22:42:10+00:00,1599534553298661376,@BrunoTheGreat32 @tedcruz Bruno presidents set the energy policy for the nation and in some respects the world.Thru regulation and his spoken words. His words affect the markets his policies restrict production.He is looking for oil in Venezuela to increase supply and likely to get a kickback from Chevron,MarkPat50535451,3
2022-12-04 22:37:32+00:00,1599533389651984385,Chevron’s license to pump oil in Venezuela gives it access to one of the world’s last places to invest in fossil-fuel development—but there are risks https://t.co/sZvAFG0vtd,Todd_Yancey,0
2022-12-04 22:28:10+00:00,1599531031962394624,@Eric94910675 @Chevron You believe Chevron controls the price of oil?  Sounds impossible.,Jerad_Huep,0
2022-12-04 22:19:41+00:00,1599528896277319681,"@akafacehots @POTUS @POTUS What were you thinking giving Chevron oil drilling rights in Venezuela????  You are truly some kind of ""president"" but you are not mine!",janetlange14,0
2022-12-04 22:15:06+00:00,1599527741870821380,Chevron’s license to pump oil in Venezuela gives it access to one of the world’s last places to invest in fossil-fuel development—but there are risks https://t.co/QANshRkK7T,WSJ,53
2022-12-04 22:00:16+00:00,1599524012001873920,"@EllieCeesYou @JeffScottaz12 @SenateGOP @GOP We're NOT spending tax dollars. ""Earlier this year the Treasury Department again allowed the California-based Chevron and other U.S. companies to perform basic upkeep of wells it operates jointly with state-run oil giant PDVSA."" https://t.co/1u7dvghBXg",UGLYtwtrguy,1
2022-12-04 22:00:01+00:00,1599523949179588610,The U.S. Treasury Department’s announcement easing sanctions on Venezuela comes after years of domestic lobbying and foreign influence operations fighting restrictions that have barred companies like Chevron from pumping oil in the country since 2019. https://t.co/rRQ9IMKTPH,OpenSecretsDC,21
2022-12-04 21:46:20+00:00,1599520502531301376,@Jane_Steranko @Chevron No it's your war your war for Russian oil,CatchTheRedWave,0
2022-12-05 23:58:56+00:00,1599916261969866754,@GavinNewsom So oil companies loose their billions in investments because democrats won't let them drill or frack here. Then complain when they want their money back!! Then beg the Saudis to increase production!! They say no!! Then send Chevron to get oil from communist Venezuela!! Great job!,ScottGolimowski,0
2022-12-05 23:57:39+00:00,1599915939356880896,@GavinNewsom Didn't you all just say oil was a global price commodity. Is this part of the deal to let Chevron pump in Venezuela and not the United States?,Nate328L,0
2022-12-05 23:11:41+00:00,1599904370153619456,"@Jafpro_16 @GerberKawasaki Chevron Gets U.S. License to Pump Oil in Venezuela Again
Caracas government and opposition coalition agree to implement humanitarian relief program 3B$ https://t.co/lWjacYwerG",khalilamar,0
2022-12-05 22:55:37+00:00,1599900329415299074,"I can’t believe this guy lifted sanctions on Venezuela allowing the Maduro regime to make billions on oil sales via Chevron

Oh wait, that was Joe Biden… nvm",TheWuhanClan,25
2022-12-05 22:55:21+00:00,1599900262067359746,"Venezuela's Oil Minister Tareck El Aissami and the head of Chevron’s operations in the country, Javier La Rosa, are set to visit on Dec. 7 the Petropiar upgrader. Scoop by @zerpius  https://t.co/SLfIZHSPrT",NicolleYapur,0
2022-12-05 22:04:12+00:00,1599887388452343808,"@POTUS When gas prices are under 3.00, like they were under President Trump, then you will have something to brag about.
Why are we having to buy dirty oil from dictator countries and we have Chevron drilling in Venezuela?    I don't get it.",MarkeenStrauss,0
2022-12-05 22:02:59+00:00,1599887081056374785,"BREAKING: Puerto Rico accuses @Chevron and other oil majors of being ""climate racketeers"" over massive hurricane damage. This is exactly how RICO should be used to make the fossil fuel industry pay up.

Huge step forward.👏⬇️
https://t.co/kEGWepRRyR https://t.co/Yx3G8yVvRu",SDonziger,1366
2022-12-05 21:49:18+00:00,1599883640443396108,"Chevron Set To Take Control Of Venezuela Oil Facility This Week - BBG #OOTT 
https://t.co/y0ksPjrwZx  
via LiveSquawk",SecretYachtClub,0
2022-12-05 21:48:32+00:00,1599883444431253504,#Chevron Set To Take Control Of Venezuela Oil Facility This Week - BBG,TraderMarcoCost,1
2022-12-05 21:48:04+00:00,1599883326558326784,"Chevron Set To Take Control Of Venezuela Oil Facility This Week - BBG #OOTT 
https://t.co/5Tvnbyo8Bx",LiveSquawk,6
2022-12-06 23:30:27+00:00,1600271483057721362,"@mariannaparraga Chevron's $CVX ability to raise output will depend on state of production facilities, which are yet to be evaluated. Venezuela reported to OPEC an oil output of 717,000 bpd in Oct, a 51,000-bpd rise from Sept. But accumulated output so far this year is below target of 2 mln bpd.",ArathySom,1
2022-12-06 23:26:51+00:00,1600270575196217344,"The U.S. EIA on Tuesday raised its outlook for #Venezuela's production starting in the first quarter of 2023, after the United States last month authorized #oil major Chevron to boost oil output and expand operations in the OPEC country.

with @mariannaparraga  
#OOTT #Crude https://t.co/OFXDO6fGDK",ArathySom,1
2022-12-06 23:05:29+00:00,1600265197045788672,@SDonziger @Chevron I'd like to see someone prove the oil industry has anything to do with hurricanes.,salukifan111,0
2022-12-06 23:00:32+00:00,1600263950997880832,Chevron to Resume Venezuela Oil Output https://t.co/YykpcndJp8 @Rigzone,PetroAbstracts,0
2022-12-06 22:55:08+00:00,1600262594257821697,"If the oil companies @Chevron @bp_America #BigOil should get on offense and tell @GavinNewsom they are going to stop selling oil to the state of #California! He keeps trying to kill your business, regulating cars to not use fossil fuels by 2035, beat him to the punch!",RfLcopter3,1
2022-12-06 22:54:30+00:00,1600262434979135488,"@DailyWireNews If the oil companies @Chevron @bp_America #BigOil should get on offense and tell @GavinNewsom they are going to stop selling oil to the state of #California! He keeps trying to kill your business, regulating cars to not use fossil fuels by 2035, beat him to the punch!",RfLcopter3,1
2022-12-06 22:44:38+00:00,1600259952966504448,Could A Controversial Chevron Deal Be A Prelude To Venezuela’s Oil Renaissance? https://t.co/9QtidiRtnr https://t.co/xlg4NxI4rw,umajcampbell,0
2022-12-06 22:08:01+00:00,1600250738516840450,"Chevron ruined my family ranch and refuses to clean it up. I don't want money, just them to clean up their mess.

And they refuse to do it.

*THIS* is why people hate the oil and gas industry.",sand_frac,25
2022-12-06 22:07:09+00:00,1600250518994968576,Chevron boss says crude oil theft in Nigeria is an organised crime https://t.co/S6j5wMvPwS,lekkitimesng,0
2022-12-06 21:47:41+00:00,1600245618873622537,"Chevron can resume key role in Venezuela's oil output, exports https://t.co/ubfVyiT7mg",lucasbergkamp,1
2022-12-07 23:59:43+00:00,1600641236825669633,"I'll search for my tweets predicting a burst of #energy/#oil (and general) 2023 capex once the wishcasting for apocalyptic recession and wailing over perceived impoliteness of politicians was no longer useful.🤣
W/all the recent profits, I'm sure Chevron will not be alone.
#OOTT",robert__gibbons,0
2022-12-07 23:49:43+00:00,1600638718318198784,"U.S. oil major Chevron is hiking its organic capex for 2023 by 25% compared to 2022. The oil firm plans a $14 billion upstream/downstream capex, with some $4 billion going to Permian development and $2 billion to other shale dev.

#OOTT #Chevron $CVX",OilandEnergy,31
2022-12-07 23:31:40+00:00,1600634175882674183,"Good. Far better to use Venezuelan oil than Saudi or Russian.

U.S. grants Chevron license to pump oil in Venezuela  https://t.co/Ze21ARgPUc",JoeShutter,1
2022-12-07 23:22:37+00:00,1600631897524244481,"@4HumanUnity @POTUS How you can think there has been progress. Unemployment is because ppl went back  to work post pandemic. Inflation is still all time high. Coming down .1 point does not mean it’s under control. Now begging Venezuela for oil, letting Chevron drill there, instead of drilling here.",Namhrn,1
2022-12-07 23:08:40+00:00,1600628389274066946,"Each month, @ceprdc's #SanctionsWatch newsletter rounds up the latest on US sanctions — and their deadly impacts — around the world.

This month: UN condemns Cuba embargo; Chevron licensed to export Venezuela oil; @AlenaDouhan calls to end Syria sanctions; &amp; more. Subscribe now!",michael_galant,9
2022-12-07 23:07:14+00:00,1600628027771084800,OIL &amp; GAS: Chevron raises 2023 project spending budget to US$17 billion  - Reuters https://t.co/cLyNKbFjUM,theedgemalaysia,0
2022-12-07 22:57:22+00:00,1600625543304675330,@POTUS Is that why you gave Chevron the green light to drill and export oil from Socialist Venezuela? MADE IN AMERICA! But it just happens to be South America.,Lanz45973850,0
2022-12-07 22:46:11+00:00,1600622729245368321,"Chevron is ""answering @JoeBiden's call"" by increasing capex. Incidentally, $cvx capex is increasing by the amount oil services costs have increased. Nice PR move, Chevron. https://t.co/f3qQomgWMl",Josh_Young_1,247
2022-12-07 22:41:50+00:00,1600621636104896513,@Chevron Let’s clear the air on oil prices vs prices at the pump and your profits.,GregLee77,0
2022-12-07 22:24:55+00:00,1600617377040715777,"@Chevron Boycott Chevron and any oil company that acquires oil from Venezuela, Russia or Iran!",rjwood48,0
2022-12-08 23:55:07+00:00,1601002465394319361,"@ShuForCongress He pardoned two Drug Lords, nephews of Venezuela's Dictator, paying favors for help in 2020 election and Oil exploitation by Chevron to supply gas to the US.",PenalverJulio1,0
2022-12-08 23:47:38+00:00,1601000581622923264,"It appears the end of the world is going to be a spectator sport.
Sponsored by:
Saudi Arabian Oil Co.
PetroChina Co. Ltd.
China Petroleum &amp; Chemical Corp.
Exxon Mobil Corp.
TotalEnergies SE
BP PLC
Chevron Corp.
Marathon Petroleum Corp.
+++++
Thanks for Watching.",Objowl,1
2022-12-08 23:38:17+00:00,1600998230497660930,"Exxon, Chevron to spend billions more on oil projects next year By Reuters https://t.co/VaJ2jwh9uH",vjaffiliatepro,0
2022-12-08 23:29:36+00:00,1600996044535275520,@IntelligentADOS @larryelder Power. When Biden took office the US was energy independent. Now he's drawn the strategic petroleum reserve down to its lowest level in decades. And he's just oked chevron to import oil from Venezuela. That's only necessary because of his domestic oil production limitations.,Jeff_Cal_Exile,0
2022-12-08 23:26:29+00:00,1600995260565315586,"@PersianCapital I have seven figure income (dividend) investment in big oil- Exxon, &amp; Chevron. Easy 100K a year for last 10 years.

I highly recommend! Remember me!",LJuryMorris,1
2022-12-08 23:17:01+00:00,1600992875583520774,#Investmentwatch European oil companies are attracting US investors who view them as cheap compared with the likes of ExxonMobil and Chevron after a furious rally in American energy stocks. https://t.co/MPh44x0Ii2,ftmoney,0
2022-12-08 23:12:13+00:00,1600991667460263937,@SenJohnKennedy The US Treasury eased some oil sanctions on Venezuela for Chevron (a US company) after the government of N. Maduro &amp; the opposition signed a broad ‘social accord’ to create an UN-administered fund to provide humanitarian aid to the Venezuelan people. You should know this.,Rosemar15213904,0
2022-12-08 22:39:26+00:00,1600983420028346368,"@LennyDykstra Sorry Leonard but this incorrect. Oil reserves have never been higher, thanks in large part to deals Biden made with Chevron and Crisco, the world's 2 largest suppliers of oil.",EnchantedMeat,0
2022-12-08 22:15:22+00:00,1600977363440787456,"The Green New Deal takes a back seat...

Exxon and Chevron will spend billions more on oil projects next year.",RobertGuernon,1
2022-12-08 22:08:38+00:00,1600975669218852864,"Exxon, Chevron to spend billions more on oil projects next year https://t.co/dwQWWK5ikq",CajinaNeftali,0
2022-12-09 23:53:08+00:00,1601364354582351873,@POTUS Yep that's why you shut down oil production in this country and then told Chevron to go get oil in Venezuela a communist country with dirty oil. You're building economies just not the economy of the country you're supposed to be the leader of.,Jamesathome315,0
2022-12-09 23:20:53+00:00,1601356236359811072,"@CashForBones @POTUS He's almost out of the strategic oil reserve, let's see prices then but then again, he's allowing chevron to drill in Venezuela",becky_bajewski,0
2022-12-09 21:41:12+00:00,1601331152630915072,"Why is Biden sending Chevron to Venezuela to drill their oil to sell back to us? Why can't we use our own oil. It's the cleanest oil

Watch ""INSANE! Congressman DROPS A Major BOMBSHELL About What Biden Is DOING And It’s BAD!!!"" on YouTube https://t.co/yd7Uhlgt4L",alycek2016,0
2022-12-09 21:26:57+00:00,1601327563758075908,Why Dangote’s relative’s firm gave NNPC $300m to buy Chevron assets for 4 year oil supplies https://t.co/NgrY3b7gLW,anamafalda1992,0
2022-12-09 21:23:41+00:00,1601326742794563584,@JitchyTurner @Jason00646053 @Chevron I hope you are not referring to electric? Iam all for greeen and saving the planet but electric is no answer as it is dirtier than oil and CO2 is not the main issue we should be focusing on.  Volcanic eruptions dwarf human emissions.  Our issue sustaining clean water and food,UniteUsA1974,1
2022-12-09 20:47:29+00:00,1601317632896299010,"New internal communications from Exxon, Chevron, Shell, and BP reveal that behind closed doors, Big Oil executives admit that they have no intention of transitioning away from fossil fuels. https://t.co/l73wOrPsxL",Exxon_Knew,18
2022-12-09 20:46:37+00:00,1601317416503345152,"NIGERIA:
One of Nigeria’s wealthiest families funded the state energy company’s purchase of oil blocks from Chevron, offering an insight into how the firm could back its ambitious expansion plans.

#nigeria #oil https://t.co/6XAenpst74",EnergyInsights,3
2022-12-09 20:43:46+00:00,1601316696211718145,"🚨New internal company documents from Big Oil majors Exxon, BP, Shell, Chevron, and API show how the industry strategized to greenwash its image while preserving the lifespan of fossil fuels https://t.co/0TcV3nycT7",emdashsanders,30
2022-12-09 20:35:15+00:00,1601314553283104768,"The CEO of Chevron has raised questions about how the price cap on seaborne Russian oil imported to Europe will work in practice and whether it will simply encourage profiteering.

""It's very difficult to tame a complex global market with an administrative mechanism that comes",ErebusSagace,0
2022-12-09 20:16:07+00:00,1601309738297622528,@Chevron You could have been running cars on hemp oil decades ago.,BrillDarren,0
2022-12-10 23:58:55+00:00,1601728195216429056,Big #Oil stocks are pointing to higher #gas prices to come https://t.co/nvxFozI5ah #WTI #crude #CrudeOil #equities #traders @exxonmobil $XOM @Halliburton $HAL @Chevron $CVX #CapEx #energy @FactSet #OPEC #cap #Russia #China #reopening,desota,1
