Date,Tweet ID,Text,Username
2021-10-07 21:21:26+00:00,1446224172049391619,"@SenBillCassidy @POTUS Direct?

""The Fed plans to offer bond buybacks to benefit 90+ fossil fuel companies, including giants ExxonMobil, Chevron &amp; Koch Industries – which are feeling the huge decrease in oil demand but are not expected to be hit as hard as smaller companies""
https://t.co/BFZgQ2LFS6",JoriNOLA
2021-10-07 21:19:05+00:00,1446223581097168897,"Judge in corrupt oil company puppet state tried to extort money from Amazonian villagers in Ecuador for displeasing his Chevron overlords.

https://t.co/jm2HkNMnFS",BryanWilley
2021-10-08 23:33:17+00:00,1446619740726861825,@SDonziger @DocteurGonzo4 I'm sorry to say I don't know what good deed of yours was rewarded with such a pretty ankle decoration. Did you steal Chevron's special Sweet &amp; Sour Oil lolipop ?,Arwyn3
2021-10-08 23:28:31+00:00,1446618538060521474,"""Do you know who one of his top donors is? Chevron. OF COURSE!!!"" 

@cenkuygur destroys @GavinNewsom for continuing to issue hundreds of oil permits despite the disastrous and very recent #californiaoilspill. 

#tytlive https://t.co/4r2iZJrShb https://t.co/lfTrG9DG2x",TheYoungTurks
2021-10-08 23:20:47+00:00,1446616594017177602,"Saturday 
I will be on MSNBC at 8:40pm ET with Ayman Mohyeldin talking about big oil &amp; gas, recent spills, the vicious attack of human rights defender @SDonziger, &amp; the release of my report: ""Chevron Global Damages-Ecocide, Genocide, and Corruption"". Come join me!",ngreer12
2021-10-08 22:16:50+00:00,1446600500414013447,"And maybe stop accepting $8,400 from Tesoro, responsible for one of the largest onshore oil spills in U.S history, $11,900 from Chevron, &amp; $7,500 from ExxonMobil.  Nice try, but you blaming this administration for everything won’t stop us from looking at your record! @jfchen",tweets4karen
2021-10-08 21:02:22+00:00,1446581758904918021,"@Chevron @petraraith But ensuring that the indigenous people of Ecuador have a clean and safe life is out of the question right??

Chevron is the epitome of an evil oil company.",TexMexDesi
2021-10-09 23:31:55+00:00,1446981783854071810,"@Dazey707 @Jscott1145 @HuffPostPol Sadly, this may be true. When is the last time you heard a Democrat argue the Defense Department was getting too much money? When was the last time they argued against taxpayer subsidies to Chevron Oil Corporation?",John3dogcat
2021-10-09 20:32:32+00:00,1446936638337257472,"Chevron ARRANGED FOR the lawyer who successfully won $5B settlement 

on oil spills in the Amazon that HURT so many people there 

Was persecuted and remains under house arrest after 3 years. FIRST TIME these charges made by a PRIVATE attorney. 

Courts are stacked $&amp; owned",jan_forney
2021-10-09 19:47:18+00:00,1446925258318041088,"@Tintoidrissou @africaupdates Very soon ""terrorists"" will start popping up in Central Africa and Chevron will be mining oil in Dr Congo followed by Shell, BP, and Total in short order.",tito_antony
2021-10-09 19:44:14+00:00,1446924483286245382,"@TheMooseOfTruth @darrengrimes_ @afneil Imagine when even Chevron admits man-made climate change needs to be reversed and commits to the Paris agreement, we still have spotty teenagers fighting for big oil... Shocking...",DutchCloggs
2021-10-09 17:18:08+00:00,1446887716382289925,"@thatpetewoods @Tesla “All you guys ever do is bitch &amp; complain guys at @Chevron get huge bonuses &amp; we get an IOU by comparison. Well if people charge their car with electricity instead of filling it with gas or diesel, and the owners start making oil company money, maybe we’d get oil hand bonuses.”",BabylonsLament
2021-10-10 23:48:54+00:00,1447348443706396673,"We rode bikes to oil giant in #RichmondCA and asked them to take the @CleanAirDay pledge too. Not fair that the primary polluter ain’t pledging. Their responding employee said “I can’t do that.”
So there you go, proof that Chevron does not care nor intend to keep our air clean. https://t.co/m30dv0kt6e",hoodecologist
2021-10-10 22:30:42+00:00,1447328767890935812,Judge Tied to Chevron Sends Lawyer Who Sued Oil Giant to Prison for 6 Months https://t.co/3jOH008lGg via @truthout,helgaleena
2021-10-10 20:41:53+00:00,1447301379861647368,"Amid rising natural gas and oil prices, I am glad to be already positioned with a couple of holdings such as 
- Chevron
- Royal Dutch Shell
- Total 
- BHP 
- GLENCORE 

Considering adding one or two more positions although they are not cheap anymore. 

What about you?",financialshaper
2021-10-10 18:49:12+00:00,1447273023485054976,"Q how can being supported by big oil Chevron and moving to a state that is prohibiting a womans right to choose be good for women.  This stinks and I will boycott.

Past players, officials see ‘Dinah Shore’ move as bad for California, good for LPGA https://t.co/ael1bucbkI",PLasich
2021-10-10 18:22:21+00:00,1447266266784411649,"Democracy USA has imprisoned Steven Donziger the US indigenous rights campaigner and lawyer who spent decades battling the energy firm Chevron over pollution in the Ecuadorian rainforest, He faced criminal contempt charges arising from a lawsuit brought by the oil company, 1/3",kierstaff55
2021-10-11 23:40:00+00:00,1447708592535003137,WATCH: Chevron is joining the net zero bandwagon. The oil giant became the latest energy company to take steps to shrink its carbon footprint https://t.co/ciqVv0U5rZ $CVX https://t.co/cIKIlbFY0X,ReutersAsia
2021-10-11 23:20:00+00:00,1447703559483494405,Chevron is joining the net zero bandwagon. The oil giant became the latest energy company to take steps to shrink its carbon footprint. More here: https://t.co/KnwfucxGUM $CVX https://t.co/yveTNP8TZh,ReutersBiz
2021-10-11 23:19:58+00:00,1447703550885126146,"@SDonziger @SusanSarandon @Columbia @Chevron With electric vehicles coming by the thousands the oil industry is going to get hurt bad but when they do things like what they did here, they'll get crushed, and it's up to awesome people like  us &amp; Susan who care, to make sure of it. #shib",paulrivera702
2021-10-11 23:19:41+00:00,1447703479527616512,"@SDonziger @ml_1maria Billions also spent by apartheid Israel to silence the indigenous Palestinians as Chevron looks to exploit their oil
https://t.co/MJ0nwNRzJg",virgnehme
2021-10-11 23:04:16+00:00,1447699600605855745,"Chevron’s net zero goals do not include greenhouse gases from all fuel products they sell, unlike European oil peers such as Royal Dutch Shell and Italy’s Eni. https://t.co/pohZ4kSgZL",SweetCrudeRep
2021-10-12 21:17:50+00:00,1448035205672062977,A disbarred American lawyer who spent decades battling Chevron Corp (CVX.N) over pollution in the Ecuadorian rainforest was sentenced Friday to six months' imprisonment for criminal contempt charges arising from a lawsuit brought by the oil company  https://t.co/mdQLOgfeAL,3fifthofaperson
2021-10-12 21:13:18+00:00,1448034064418623493,United Nations body has determined that the lengthy detention of a Jewish New York human rights lawyer who has been fighting the oil giant Chevron for 28 years over oil pollution in Ecuador “lacks  https://t.co/LKV44OG7Fn,3fifthofaperson
2021-10-12 21:05:03+00:00,1448031985230831617,"CEOs of Chevron, Marathon Petroleum, Occidental Petroleum, Phillips 66 and Valero routinely awarded environmental bonuses despite major oil spills and air pollution. “That suggests that the metrics haven’t been sufficiently challenging.""

#Greenwashing

https://t.co/phmpadwP5t https://t.co/X1llpjyKjw",CorpWatch
2021-10-12 20:55:22+00:00,1448029550521110532,"Why is @Chevron drilling for oil right off Huntington 'Surf City"" Beach?
Why has Chevron DUMPED 16 BILLION GALLONS of oil into Ecuador's rainforest?
Why are we still buying Chevron Gas?
Why has there been no call for boycotts?

I give up. The sooner we go extinct the better.",vegalitarian269
2021-10-12 19:58:42+00:00,1448015287564001284,"If you don't know @SDonziger's story, I urge you to read this.

Steven is being held as a political prisoner for exposing Chevron Oil's environmental destruction.

My latest for @TheDePaulia",UebeMMA
2021-10-13 23:00:04+00:00,1448423318286184448,"As the highest ranking executive of Chevron, an oil and gas giant with a well-documented history of climate deception and greenwashing, Michael K. Wirth has a lot to answer for. #SlipperySix https://t.co/c5OcKk7ACp",climatecosts
2021-10-13 22:57:31+00:00,1448422678189252618,".The report’s author, Nan M. Greer Ph.D., documents how Chevron, the world’s number one producer in greenhouse gas emissions among all investor-owned oil companies “violates domestic and international laws with impunity,” country by country. https://t.co/Mb0tDCPcUq",TrevorFitzgibb1
2021-10-13 22:48:23+00:00,1448420380352204807,"I watched a documentary of someone living near the amazon, and he showed us how companies like Chevron went in and drilled for oil, and then left the rig in a manner that oil is leaking into the river.
These people who own Chevron should go the jail for what they have done.",MBomburg
2021-10-13 21:36:56+00:00,1448402397974470658,#Oil major #Chevron seals the deal for #Suriname oil block | #OilNow https://t.co/xHi3U96sZH,FxTechnique
2021-10-13 20:30:15+00:00,1448385617142951939,Chevron's climate plan: Use wind and solar power to drill for oil | Via Grist https://t.co/WRg2FWo4RL,SafetyPinDaily
2021-10-14 22:34:16+00:00,1448779215436804100,800 days of house arrest for standing up to #Chevron and protecting #INDIGENOUS people against the health effects of drilling for #oil,altcarebear
2021-10-14 21:44:51+00:00,1448766780550250496,"More from me this week. A look at Chevron, ConocoPhillips, Phillips 66, the 3 US oil cos that had Scope 3 shareholder resolutions pass.

Bottom line: Responses have been mixed. Oh, and it doesn't sound like $COP intends to adopt a Scope 3 target

https://t.co/OgISomhort $CVX $PSX",cm_energyintel
2021-10-14 21:42:21+00:00,1448766151715012624,"Just how much flexibility might investors give major US oil firms in the energy transition? Chevron is the most critical case study to watch.

My latest:
https://t.co/9hdjDpYkQO $CVX",cm_energyintel
2021-10-14 21:15:22+00:00,1448759357919858696,@UCSUSA @Chevron The @oversightdems committee is calling on @chevron’s CEO Michael K. Wirth to testify under oath about Chevron’s climate deception. Big Oil has a lot to answer for. #SlipperySix https://t.co/gzqB14SHox,kathy_mulvey
2021-10-14 21:14:00+00:00,1448759014876237829,"""So, let’s remember the names of the Big Oil 4 – Darren Woods of ExxonMobil, Michael Wirth of Chevron, David Lawler of BP and Gretchen Watkins of Shell Oil – and pay heed to what they say, or don’t say, at the 28 October hearing.",Terenceirwin
2021-10-15 23:36:46+00:00,1449157331133116417,"@jimmy_dore @joerogan @drsanjaygupta @donlemon @CNN Please interview Steven Donzinger about being prosecuted by Chevron oil, because they don’t want to pay $10 million For destroying the environment",Smartdragon
2021-10-15 23:32:44+00:00,1449156315339710474,@ggreenwald @joerogan @donlemon Please have Steven Donziner on your show/podcast to explain how he is being prosecuted by Chevron oil. And no one in the establishment is calling them out,Smartdragon
2021-10-15 22:14:41+00:00,1449136673187528705,"@JoshMosh138 @rkroeter @lunanuovarossa @Michael08212511 @POTUS Some sections were more than willing to throw their lot in with the Nazis, and even admired them - Ford, IBM, AEG, Associated Press, Chase Bank, Coca-Cola, General Motors, Nestle and Standard Oil aka Chevron all worked with the Nazis throughout the war, even using slave labor.",ProletariatRis1
2021-10-15 21:30:00+00:00,1449125430741676036,Chevron’s #climate plan: Use #wind and #solar power to drill for oil https://t.co/BWMpwNSo4M #FossilFuels #greenwashing,EarthAccounting
2021-10-15 20:55:05+00:00,1449116643368505351,"Stock: $CVX - Chevron Corporation
*** NEWS ***
Oil Markets Unfazed By Falling Imports From China - Yahoo Finance
https://t.co/GhdEaqPitb
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/SYog2sPT8H",bs_marker
2021-10-16 22:53:39+00:00,1449508868019658753,"Steven Donzinger represented over 30,000 farmers and indigenous Ecuadorians in a case against Chevron related to environmental damage and health effects caused by oil drilling. The Ecuadorian courts awarded the plaintiffs $9.5 billion in damages.
https://t.co/Vg9YuhgNIH",Ede_Iss
2021-10-16 21:21:26+00:00,1449485660910407683,"A US small-town mayor sued the oil industry. Then Exxon went after him, like Chevron did to @SDonziger. #corruption. https://t.co/KZm0dHk6YC",LoreeJSmitty
2021-10-16 21:00:31+00:00,1449480396689879046,"“Limits on big oil firms like Exxon and Chevron only encourage less efficient, capital-wasting production by smaller firms and greater dependence on imports from places like Russia.” @PMorici1 #WashTimesOpEd https://t.co/K8HdiChRm1",WashTimesOpEd
2021-10-16 19:43:11+00:00,1449460937761583105,@EWinstn Chevron needs to explain how they became the Judge and jury in the conviction of the whistle blower who ratted Chevron out over the oil spill.,TomRoweDotArt
2021-10-16 19:14:07+00:00,1449453621242859521,"@SDonziger @Chevron @Chevron and Big Oil are polluting our planet and destroying our environment. It’s time to put an end to this! #FreeDonziger
#BoycottChevron
#EndTheChevronCharade
#EndCorporateCorruption 
#EndCorporateGreed
#EndJudicialCorruption 
#JusticeForEcuador 
#EndBigOil",DanMonte1
2021-10-17 22:54:07+00:00,1449871374407938054,"In 2018, Shell became first oil major to link executive pay to reducing carbon emissions. BP, Chevron and Marathon Oil are among oil companies that have added greenhouse gas emissions targets to executive pay plans.

https://t.co/6NBiwrVyAP",johnrhanger
2021-10-17 22:35:54+00:00,1449866788578095105,"@Brummie_Girl @BylineTimes @YouTube Watch👆Donziger, the human rights lawyer who fought Chevron oil and its destruction of the indigenous lands of the Amazon spoke to @Greg_Palast  about why, despite being destroyed by the oil company, he is smiling.",losivad
2021-10-17 22:17:02+00:00,1449862040219262978,Chevron’s climate plan: Use wind and solar power to drill for oil https://t.co/pBNLWeRCYn,AndyBrown1_
2021-10-17 22:14:46+00:00,1449861470120865796,the only time ive paid more than 4.20  for gas was when i put a gallon at chevron so that i could get to united oil,fastspermcell
2021-10-17 21:10:02+00:00,1449845182355083264,"@TechGuyChris2 @sankaran_gyal @hiitsRex @jmoney_not @FreedomXRP777 @IceColdSnoFlake @nytimes show me something good the US gov/or Corp has done for a poor country in the Americas?  Maybe talk to the victims of the Chevron oil spills in Ecuador, who lost family members, lives, had their water poisoned all so chevron could make billions.",wyziwig
2021-10-18 23:08:38+00:00,1450237414526554118,@patrick_s_smart @Ruttemuf @zeitungsjunge @MichaelEMann @ABC @pmagn Well now that renewables are outperforming returns on oil why don't they completely ditch fossil fuels and gonaked into the jungle......because green wash is the convenient deflection to keep producing the murder fossil weapons. Shell are pushover compared to BP/Chevron/Exxon,Olivergill4B
2021-10-18 20:45:04+00:00,1450201286490705923,"Stock: $CVX - Chevron Corporation
*** NEWS ***
Chevron CEO doesn't expect pull back in oil prices - Seeking Alpha
https://t.co/eIDuPeQV8b
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/zIpNToOfbd",bs_marker
2021-10-18 20:15:03+00:00,1450193730221322242,"We nominate the CEOS of Big Oil 4  💁‍♀️

Darren Woods @exxonmobil
Michael Wirth @Chevron
David Lawler @bp_plc
Gretchen Watkins @Shell

Or maybe the aliens can just tune in on Oct 28 as they take the stand for their #ClimateChange lies &gt;&gt; https://t.co/lhSs1lVFPg

@existentialcoms https://t.co/yzxfJHnVqA",GreenpeaceCA
2021-10-18 20:00:03+00:00,1450189957155352577,Chevron’s climate plan: Use wind and solar power to drill for oil https://t.co/lGUWC2uS6t,gerrjame
2021-10-18 19:01:19+00:00,1450175177598328837,"'So, let’s remember the names of the Big Oil 4 – Darren Woods of ExxonMobil, Michael Wirth of Chevron, David Lawler of BP and Gretchen Watkins @GretchenShellUS of Shell Oil – and pay heed to what they say, or don’t say, at the 28 October hearing.'

https://t.co/6PfKHRrV3O",ExtinctionR
2021-10-19 22:38:33+00:00,1450592230670888963,"@RapporteurUn MILITARY ACCESS TO OIL AND GAS SALES MUST BE STOPPED. Please endorse below petition @RapporteurUn
Chevron Petition: https://t.co/MLCDHpm0OD
Total Petition: https://t.co/qg3QNK9oR5
POSCO Petition: https://t.co/aHjingxz1t
MOGE US Petition: https://t.co/PILPJ5myAh",monique_zin
2021-10-19 21:14:00+00:00,1450570955810435075,"Meet Serge Dedina, the small-town California mayor who became a target of Big Oil ire after his city filed a lawsuit against ExxonMobil, Chevron, BP and more than 30 other fossil-fuel companies demanding they pay for the climate crisis.

https://t.co/xPFpJbc9kp via @GuardianUS",bailoutwatchorg
2021-10-19 20:35:12+00:00,1450561189877059591,"Name them after Big Oil members, starting with the top 10 polluters: BP heat wave, Chevron heat wave, etc. #ActOnClimate 

Seville to become world’s first city to name heat waves https://t.co/kVOeKzQf4v",Javier_SC
2021-10-19 20:30:03+00:00,1450559894470512643,"In ""Leveraging Drones in the Enterprise"", @Chevron SJVBU employees detail the value of drones in #geology and #oil &amp; #gas. Watch now: https://t.co/X5DrsDB0x0 ⚡ #DDC21",DroneDeploy
2021-10-19 19:58:05+00:00,1450551849912713216,"@SuperFTop10 @MMFlint Corporate prosecutor working with oil (Chevron) to illegally jail Donziger for over 800 days plus.
No public prosecutor. Donziger is a respected lawyer who tried to stop vast oil devastation to indigenous people's water &amp; land and got a settlement. They still refuse to pay.",dilou4242
2021-10-20 23:53:38+00:00,1450973514454818820,"@DaRealTeeHorner @DrJasonJohnson She was on the board of Chevron before she worked for W.  In fact, Chevron named an oil tanker for her.  How many people in this world get oil tankers named after them?",unaweep1
2021-10-20 22:31:02+00:00,1450952728499339264,@sramlogan578 @SDonziger @RealLucyLawless @Chevron This is also a very common occurrence in the U.S. especially in Louisiana &amp; other prolific oil producing states.,d_smithd0209
2021-10-20 21:55:00+00:00,1450943660892180482,@DrJasonJohnson Chevron named an oil takner after her but later changed it because it was controversial,mrfinsterious
2021-10-20 21:45:18+00:00,1450941220289748996,"PLEASE!! anyone that follows me or views this,share and follow ,help Steve with his fight against BIG OIL , CHEVRON CORP ...in destroying Indigenous  land and poisoning ppl 🙏 https://t.co/r1miRLmddb",casciotegan
2021-10-20 20:53:01+00:00,1450928060866306050,@duty2warn The fact that she shopped for shoes during Katrina and Chevron had an oil tanker named after her tells you all you need to know about her carrying water for the GOP again.,ned_bade
2021-10-21 23:29:36+00:00,1451329854364921862,"@moriartydg Perhaps... But Im betting More to that purchase longterm.  No dif. than @Chevron @SDonziger case. If theres not a short term prob created, then lo term w/o the oil leaks, it wouldve taken decades to get bulldozers into the amazon. Now its easy. Ntm the circus @TheJusticeDept",USAMRIID
2021-10-21 22:50:36+00:00,1451320040507183111,@Behembaba That’s a great big word salad. Did you all know Chevron named an oil tanker after #CondoleezaRice when she was a board member? https://t.co/PcApoh94rD,TexwellTheWiz
2021-10-21 21:56:00+00:00,1451306299245875202,"@RealLucyLawless @Chevron Thank you! 🙏🏼 The struggle to get Chevron &amp; all Big Oil companies to make good on their legacy contamination needs many powerhouse champions. Lago Agrio must be cleaned up along with thousands of other such sites across the world🙏🏼

https://t.co/FQ6XRCByi6",d_smithd0209
2021-10-21 21:52:54+00:00,1451305519818293263,@Oilfield_Rando @Chevron Wouldn’t be the last time an oil company was saved by a servicemember. https://t.co/WyoV9P7te5,TheIOGuy
2021-10-21 21:37:15+00:00,1451301582222643203,"@RealLucyLawless @Chevron “This used to be paradise. There were all kinds of wild animals. Then this company came and contaminated everything. In each oil well they left 3 to 4 pools. And they empty to the rivers. Contaminating everything. As you can see, I have many marks on my skin. They hurt and itch.”",LTOLTOLTOLTO
2021-10-22 23:16:51+00:00,1451689033864781826,"Leading #oil and #gas #market #captitalization #exxon #RelianceIndustries #chevron 

#autodynamicshtx #porsche #custom #forsale #houstonusedcars https://t.co/PeyExR2DfH",SwitchEnergyUHD
2021-10-22 22:44:13+00:00,1451680823753670657,"@ecojusticeradio investigated Chevron’s crimes in Ecuador w/ @SDonziger who represented communities demanding justice in a $9.5 billion decision against them for the oil disaster.

Donziger was sentenced to max 6 mos in prison for criminal contempt  More: https://t.co/NgdNnuzU2k https://t.co/BTxlBtWnHh",SoCalClimate350
2021-10-22 22:16:16+00:00,1451673787544444928,"We investigate Chevron’s crimes in Ecuador with @SDonziger who represented communities demanding justice in a $9.5 billion decision against them for the oil disaster. @KPFK
Donziger was sentenced to max of 6 months in prison for criminal contempt.  More: https://t.co/9hBNWnsS9N https://t.co/EauDnG5SvI",WilderUtopia
