Date,Tweet ID,Text,Username
2021-12-01 23:55:55+00:00,1466194382109876235,"@tomthom11 @Chevron @chevron is destroying California and the earth with the largest oil spills in California history. Children exposed to oil spills are getting asthma, depression and poor long term learning and Heath outcomes… @ChrisWondo",Irishhunter722
2021-12-01 23:44:10+00:00,1466191423150170113,Chevron to Increase Spending on New Oil and Gas Projects by 20% https://t.co/vNfzmYfLIs,OilnGasInvestor
2021-12-01 23:42:37+00:00,1466191031314038794,"Chevron to Increase Spending on New Oil and Gas Projects by 20%
https://t.co/fjetiIO8OQ",hartenergy
2021-12-01 23:37:15+00:00,1466189682077839368,"Delta flight April 2021
atlanta to Hartford 
houston oil bush
New Haven FBI or Yale or both
chevron 
and then all of a sudden tweed got a bump",WillMatter4
2021-12-01 22:49:31+00:00,1466177668790079497,"@GOPLeader  KEVEN 

WHY DONT YOU GO AND TELL CHEVRON TO PUMP MORE OIL

KEVEN 

YOUR CONTRIBUTOR  , CHEVRON, the one you take money from ,  IS SOAKING THE AMERICAN PEOPLE  AND YOU ARE DOING NOTHING

cc @nytimes @washingtonpost @latimes @MiamiHerald @jaxdotcom @therickwilson",therealstufff
2021-12-02 22:51:38+00:00,1466540589936115713,"Exxon Mobil, Chevron...American Oil Association, any ideas?",goodnatureart
2021-12-02 20:59:14+00:00,1466512304254570496,"@MarathonPetroCo, @Chevron, @ValeroEnergy are the top 3 refiners of oil from the Amazon, all in California. 

Of the Amazon crude that goes to the U.S., 27% goes to Marathon, 22% goes to Valero, and 17% goes to Chevron. 

Read report: https://t.co/ffM6758t2b https://t.co/SYUOhpw5TU",standearth
2021-12-02 20:20:09+00:00,1466502469635219457,"@ZeroGBadillion @LumpyLouish You know, I think multi-national corporations have their own level of corruption that hurts people and the planet.  I can tell you that Chevron PURPOSELY dumped over 16 billions of oil in an Ecuadorean rainforest - because they could.",JodyCoyote12
2021-12-02 19:34:28+00:00,1466490970795610119,Chevron leverages higher oil prices for more share buybacks https://t.co/4qwMYMl9uT,survivalnomics
2021-12-02 19:19:35+00:00,1466487228264185856,"@washingtonpost We need to change how we name hurricanes.

Proposal: start using the name of an oil company plus the year, such as Chevron-22.

ARCO
BP
ConocoPhillips
Duncan
ExxonMobil
Fridman 
Gazprom
Halliburton
Koch
LucasOil
Marathon
Occidental
Pemex
Rockefeller
Shell
Texaco
Valero",_News_Matt
2021-12-03 23:51:42+00:00,1466918096090845185,"@davefred1979 @BambroughKevin Cameco is a big participant of the etfs and sends the Signal to investors interested in Big companies and the biggest Producers
I cant imagine the whole sector Up while cameco down
Sorry i dont see it
It is like oil:chevron, Shell,schlum
But i Will never invest in cameco.
Never.",onlyuranium
2021-12-03 23:45:05+00:00,1466916430163722246,"@sand_frac @txrrc @Chevron Before anyone attempts to quantify a large amount, ANY oil in a drinking aquifer is probably a bad thing.",ChuyUCLA
2021-12-03 23:16:41+00:00,1466909284625747976,"shareholders were keen to look for oil elsewhere in the Middle East.

In 1933, IPC joined negotiations for an oil concession in Al-Hasa province, Saudi Arabia, bidding against Standard Oil of California (SOCAL, later renamed Chevron). Represented by Stephen Hemsley Longrigg,",DavidCranmerUn1
2021-12-03 20:43:37+00:00,1466870761356988419,"@SamLikesStocks Both Buffett &amp; Munger have terrible takes on ClimateChange. Hence all their investments in coal oil &amp; gas over the yrs. Munger especially seems indifferent or in denial. Chevron is one of the worst, all you have to do is look at what $CVX did in Ecuador &amp; to @sdonziger recently https://t.co/pjmyOj4tVn",jhall
2021-12-03 20:33:07+00:00,1466868120983797763,@sand_frac @txrrc @Chevron do you get to keep the oil?,CDave77
2021-12-04 19:36:03+00:00,1467216148320165888,"Well, the Devil already has my soul...

#Chevron #Gas #GasPrices #Oil  #Arm #Leg #Soul #Kids #SoldMySoul #GotNoKids #Soulless @ Anaheim, California https://t.co/tEEr1Csiqv",DaddyDeyo
