Date,Tweet ID,Text,Username
2021-05-01 23:00:10+00:00,1388629347280560128,"Exxon Mobil and Chevron, the two biggest oil companies in the United States, on Friday reported their first quarterly profits after several quarters of losses, signaling that the energy industry is rebounding from the coronavirus pandemic. https://t.co/rGexqKo2SP",nytimesbusiness
2021-05-01 22:41:46+00:00,1388624715435102210,"Exxon, Chevron and other large oil companies notched profits in the first quarter, a year after the coronavirus sapped fuel demand and led to historic losses https://t.co/Ec4LaETL7t",kargadan
2021-05-01 22:36:47+00:00,1388623460855857156,"@MiaFarrow Dear Madam,  it would be most legal and proper to include the CEO of Chevron USA as the financier of the genocide and the winner of the split of former Sudan as one country. 
The USA created what happened to get the oil - did you not know Mia? 
@court_criminal",Mogunseja
2021-05-01 22:21:16+00:00,1388619559574384648,"@Myanmar_2021 @NorwayUN @ASEAN @NorwayMFA @norwayinmyanmar @mortenhoglund @ASEAN_UN @SchranerBurgen1 @RapporteurUn @UNDPPA @mona_juul @jensfh You are spot on but the people on this list are useless and do not even call out the Dutch pension fund 
Chevron oil continues",DrMerle
2021-05-01 21:48:24+00:00,1388611284988579844,"I just urged President Biden to stop oil companies bankrolling the #Myanmar military. 

@Chevron @Total #POSCO_OUT

#CivilDisobedienceMovement #NoBusinessWithGenocide #StandWithMyanmar @genocideno @rohingya_icr

Join me &amp; sign below! https://t.co/2J3s1UUuwc",undulat69
2021-05-02 23:02:43+00:00,1388992374932754433,"I don't believe I have mentioned this before but it has, of course, been on my radar for years is Steven Donziger's role in holding Chevron responsible for the ecocidal/genocidal oil poisoning of the Ecuadorian Amazon. And their legal revenge campaign against him.",DeckofCarter
2021-05-02 22:36:40+00:00,1388985819990478850,At least the Wall Street Journal finally reported on #Chevron's legal onslaught against environmentalist lawyer Steven #Donziger -- even if the article is biased. Investors should know how the oil giant is seriously damaging its reputation. @SDonziger https://t.co/ikLV6hKEgT,jamesnorth7
2021-05-02 22:34:18+00:00,1388985227427549195,"@Chevron @Total  @DrSasa22222 @CrphMyanmar @NUGMyanmar @RapporteurUn Myanmar/Burma terrorist military can't commit astrocities without their arms, planes and vehicles. Stop selling oil to them. Chevron, Total and others are taking blood $ by selling it to them. Shame on u!!",BeardedBurmese
2021-05-02 19:20:15+00:00,1388936392894472193,"You might not expect the Wall Street Journal to make corporate giant @chevron look like marauding fools, blatantly wasting shareholders' money - but that's exactly what today's expose on the oil company's shenanigans in the Donziger case did. Sell on the opening bell, folks!",tomwatson
2021-05-02 16:19:21+00:00,1388890866597650438,@mrjonlamb And I sold apple for Chevron in 2020. I call Bitcoin disgusting but I own chevron and fund the oil and gas industry!,Sean_khatibi
2021-05-03 22:29:02+00:00,1389346288773259271,"@bolling_debbie @attackerman @JamilSmith It wasn’t an aircraft carrier, it was a private Chevron oil tanker and they renamed it “Altair Voyager” to distance themselves from politics. They named it after her because she was a former Chevron board member.",kbchirps
2021-05-03 22:07:02+00:00,1389340753239891978,"@RealDeanCain I paid $24.27 at Chevron to fill up my Honda Civic Sport 2.5 weeks ago. I still have half a tank left. As a LA  oilfield brat, I used to be able to say higher prices were good for the oil and gas industry. I was willing to pay more.However, this admin’s policies are hurting us.🤬",theoriginaltams
2021-05-03 21:03:54+00:00,1389324865228918785,"@ssosa3 @IntlMergers @Jim_Jordan It would go directly to Gulf Coast refineries owned by companies investing in tar sands. These companies include Exxon Mobil, Chevron, Koch Industries, Marathon Oil and Shell Oil. Gulf refineries would refine the tar sands crude oil into diesel oil for export.",SherryW10377709
2021-05-03 20:08:58+00:00,1389311040328896512,@existentialfish Nobody tell them that the oil companies were so appreciative of Bush's national security adviser Condoleezza Rice that Chevron even named an oil tanker after her.,live4liberation
2021-05-03 19:53:20+00:00,1389307104259887106,"@IntlMergers @SunderlinBen @Jim_Jordan I found this:
It would go directly to Gulf Coast refineries owned by companies investing in tar sands. These companies include Exxon Mobil, Chevron, Koch Industries, Marathon Oil and Shell Oil. Gulf refineries would refine the tar sands crude oil into diesel oil for export.",SherryW10377709
2021-05-04 23:43:57+00:00,1389727527350980609,@NBCNews A war criminals daughter and a man who is letting 250 million gallons of oil sit outside Bakersfield because chevron don’t feel like cleaning up. Two prime citizens right there 🤪,HunsuckerJenni
2021-05-04 23:27:01+00:00,1389723268077264901,"Chevron pitches $100 million in New Mexico properties as oil M&amp;A heats up

#energytwitter #oilandgas #PermianBasin

https://t.co/swrWacLuvE",BrianComeaux2
2021-05-04 22:27:59+00:00,1389708410577473538,"Imperial Oil shareholders defeat shareholder motion to set net-zero emission target - https://t.co/p7Kv90gz74 Exxon Mobil reports a $20-billion net loss in its fourth quarter, along with other disappointing losses in the sector from BP and Chevron. Imperial Oil, however, stand...",CamTrader_ca
2021-05-04 20:22:29+00:00,1389676830311866369,"@climatefinance Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5
2021-05-04 19:32:26+00:00,1389664231688052741,"@SenTedCruz Exxon Mobil, Shell, BP and Chevron knew 59 years ago that fossil fuel products would heat the planet until it was uninhabitable. Exxon scientists accurately predicted the heat, extreme weather events today. Big oil took taxpayer subsidies; failed to invest in the future.",LateNighter5
2021-05-05 21:17:38+00:00,1390053095284133890,"#Chevron #Ecuador #EnvironmentalJustice #pollution #environment #environmental #environmentalimpact #environmentalhealth #oilandgas #oil #activism #Patagonia #NewYorkCity #NYC #energytwitter

#Justice Movement Emerges2Defend #StevenDonziger:via @thenation
https://t.co/gOvHIDpyQN",VoteHafner
2021-05-05 20:14:42+00:00,1390037258665824256,"@ClimateAd Government complicity with destruction of the environment - US Forestry Service working hand-in-hand with logging companies, politicians taking Big Oil money in one hand while shaking the hands of climate activists with the other, US Courts helping Chevron persecute Donziger.",DaveRhody
2021-05-05 19:51:55+00:00,1390031523831681024,"It’s wild that Chevron is such a big company, yet only produces ~3% of global oil",KirkSimon9
2021-05-05 19:42:10+00:00,1390029071090917381,"Gallery Post 🙌🏼
Courtesy of @grafcustomhardwood , this one of a kind chevron white oak floor is finished with a custom mix of Oil Plus 2C. 
Who else loves a chevron pattern? 🖐🏼
#rubiomonocoat @ Chicago, Illinois https://t.co/ZpaTUCzHiM",rubiomonocoatUS
2021-05-05 18:56:36+00:00,1390017602303442944,"🙄
“an American, state-sponsored oil company is no longer unthinkable &amp; progressives have argued for industrial policies akin to China..allowing the U.S. government to take a strong guiding hand”

Breakingviews-Exxon-Chevron deal could kill fossil fuels https://t.co/RsEwpma0ZJ",4_ACuriousMind
2021-05-06 23:13:57+00:00,1390444756413652995,"@glynmoody When I hear or see the word Chevron I see Condoleezza Rice’s face, pristine coastlines blackened w/tarballs and sludge, beautiful animals floating dead, villagers w/increased cancer rates

Oil devastation was a weekly, even daily news event for my generation. Disgusting industry.",ropebelt
2021-05-06 20:57:56+00:00,1390410523385241604,"Chevron has been locked in a legal battle with people in  Ecuador for 28 years, who say they've been harmed by oil drilling

Today on #TheJournal: @sara_randazzo on why the case seems to never end... and the lengths the company has gone to fight it https://t.co/xMnh073pTr",Ryan_Knutson
2021-05-06 20:19:28+00:00,1390400845234286596,"@SDonziger Here, once again, is the back story about why #Chevron and 2 federal judges are persecuting environmentalist lawyer Steven #Donziger -- he won a huge pollution case against the oil giant for poisoning the rainforest in #Ecuador:    https://t.co/oY19xYNIkA",jamesnorth7
