Date,Open,High,Low,Close,Adj Close,Volume
2022-07-13,137.610001,140.729996,137.139999,137.990005,136.747482,9414600
2022-07-14,134.309998,136.160004,132.539993,135.940002,134.715942,10150200
2022-07-15,138.960007,138.960007,136.429993,137.649994,136.410538,7051900
2022-07-18,140.559998,142.139999,139.080002,139.580002,138.323166,7943900
2022-07-19,139.690002,145.009995,139.419998,144.610001,143.307877,9152100
2022-07-20,144.500000,147.259995,143.320007,146.520004,145.200684,7856600
2022-07-21,143.119995,145.470001,141.500000,145.399994,144.090759,6724200
2022-07-22,145.559998,146.300003,143.419998,144.190002,142.891663,5889500
2022-07-25,145.699997,148.610001,144.179993,148.479996,147.143021,6210900
2022-07-26,149.500000,150.679993,146.529999,147.320007,145.993484,6112800
2022-07-27,148.339996,150.199997,146.660004,149.259995,147.916000,6223000
2022-07-28,150.690002,151.470001,148.029999,150.389999,149.035828,6574300
2022-07-29,156.539993,164.660004,155.899994,163.779999,162.305252,17143700
2022-08-01,161.179993,161.860001,159.149994,160.509995,159.064697,8017800
2022-08-02,160.889999,161.470001,158.300003,159.139999,157.707031,5928300
2022-08-03,159.309998,159.960007,154.350006,155.360001,153.961075,8751400
2022-08-04,155.320007,155.440002,150.729996,151.139999,149.779068,10640000
2022-08-05,149.639999,155.009995,149.020004,153.639999,152.256561,7170200
2022-08-08,153.589996,154.979996,153.149994,153.410004,152.028641,5966900
2022-08-09,155.940002,157.800003,154.600006,155.410004,154.010620,5842200
2022-08-10,156.000000,156.470001,152.929993,155.820007,154.416946,6145800
2022-08-11,158.110001,161.160004,157.619995,159.619995,158.182709,7888600
2022-08-12,158.250000,159.910004,157.139999,159.850006,158.410645,7244700
2022-08-15,155.179993,157.789993,153.440002,156.809998,155.398010,8975200
2022-08-16,157.410004,157.919998,155.820007,156.410004,155.001617,7218400
2022-08-17,156.630005,159.339996,155.509995,157.699997,156.279999,6741100
2022-08-18,157.149994,159.660004,157.089996,159.020004,159.020004,6477500
2022-08-19,158.460007,159.740005,157.619995,157.690002,157.690002,6834200
2022-08-22,156.690002,157.740005,154.419998,156.899994,156.899994,9147000
2022-08-23,159.100006,162.339996,158.710007,161.990005,161.990005,10354800
2022-08-24,161.660004,163.350006,160.669998,163.190002,163.190002,9468100
2022-08-25,163.919998,164.899994,162.610001,164.619995,164.619995,8050700
2022-08-26,164.179993,166.130005,162.460007,163.410004,163.410004,7765800
2022-08-29,163.889999,166.830002,163.639999,164.630005,164.630005,8462600
2022-08-30,162.320007,162.559998,158.759995,160.619995,160.619995,8814300
2022-08-31,157.610001,161.410004,156.149994,158.059998,158.059998,13582700
2022-09-01,156.479996,156.880005,153.229996,155.539993,155.539993,8244400
2022-09-02,158.240005,159.130005,156.720001,157.850006,157.850006,7526600
2022-09-06,159.889999,159.990005,155.710007,157.119995,157.119995,8550000
2022-09-07,154.059998,155.820007,152.619995,155.110001,155.110001,9442100
2022-09-08,155.589996,156.380005,153.380005,155.949997,155.949997,9232500
2022-09-09,158.410004,160.649994,157.529999,159.970001,159.970001,8261100
2022-09-12,162.809998,164.529999,161.250000,162.500000,162.500000,8920800
2022-09-13,161.410004,162.660004,158.740005,159.410004,159.410004,10308300
2022-09-14,160.940002,163.570007,160.350006,163.270004,163.270004,11160800
2022-09-15,160.679993,161.699997,159.580002,160.619995,160.619995,9665000
2022-09-16,160.520004,161.139999,155.610001,156.449997,156.449997,43741600
2022-09-19,152.929993,156.949997,152.800003,156.899994,156.899994,6813800
2022-09-20,156.039993,156.850006,154.339996,156.279999,156.279999,8955200
2022-09-21,158.309998,158.779999,154.949997,155.009995,155.009995,6877000
2022-09-22,157.600006,158.279999,154.740005,154.889999,154.889999,6981100
2022-09-23,149.750000,150.179993,143.660004,144.770004,144.770004,13919700
2022-09-26,143.570007,145.050003,140.889999,140.960007,140.960007,9444000
2022-09-27,142.289993,143.770004,140.460007,141.020004,141.020004,10121000
2022-09-28,142.080002,146.440002,141.399994,145.779999,145.779999,8279800
2022-09-29,144.509995,145.410004,142.270004,144.770004,144.770004,8197600
2022-09-30,144.029999,145.139999,142.490005,143.669998,143.669998,9402700
2022-10-03,148.970001,152.339996,148.300003,151.729996,151.729996,9597400
2022-10-04,154.429993,157.880005,153.630005,157.630005,157.630005,9520200
2022-10-05,155.839996,159.729996,154.800003,158.529999,158.529999,10633100
2022-10-06,157.339996,161.940002,157.199997,161.419998,161.419998,9498300
2022-10-07,162.509995,163.929993,159.059998,160.029999,160.029999,9972500
2022-10-10,161.000000,161.470001,156.440002,157.139999,157.139999,5904500
2022-10-11,154.750000,159.929993,154.110001,157.169998,157.169998,7533300
2022-10-12,156.139999,158.809998,155.520004,157.639999,157.639999,4942000
2022-10-13,156.350006,165.990005,156.350006,165.279999,165.279999,10227500
2022-10-14,164.039993,165.460007,159.929993,160.139999,160.139999,7327900
2022-10-17,163.289993,164.910004,161.100006,161.309998,161.309998,5890400
2022-10-18,162.360001,163.309998,158.960007,162.720001,162.720001,5631200
2022-10-19,163.589996,169.210007,163.589996,168.000000,168.000000,9766800
2022-10-20,169.300003,171.820007,167.940002,168.960007,168.960007,8871500
2022-10-21,169.149994,173.839996,168.850006,173.190002,173.190002,7971300
2022-10-24,172.080002,174.669998,171.610001,173.130005,173.130005,7007700
2022-10-25,173.059998,175.000000,172.169998,174.929993,174.929993,7280600
2022-10-26,175.320007,178.479996,175.169998,177.089996,177.089996,6865300
2022-10-27,179.889999,181.399994,177.479996,177.899994,177.899994,9177400
2022-10-28,181.470001,182.860001,176.529999,179.979996,179.979996,10773900
2022-10-31,178.059998,183.839996,178.059998,180.899994,180.899994,13281000
2022-11-01,183.869995,184.500000,181.899994,182.220001,182.220001,9185600
2022-11-02,180.929993,182.899994,178.270004,178.500000,178.500000,8087500
2022-11-03,177.970001,182.190002,177.410004,181.130005,181.130005,6607800
2022-11-04,184.839996,185.399994,180.600006,183.419998,183.419998,7490300
2022-11-07,182.500000,186.380005,182.110001,185.610001,185.610001,7578000
2022-11-08,185.320007,186.250000,183.860001,185.339996,185.339996,6308200
2022-11-09,183.610001,183.809998,177.220001,177.929993,177.929993,8021700
2022-11-10,182.229996,182.330002,178.039993,181.300003,181.300003,6981500
2022-11-11,184.050003,187.100006,183.889999,186.460007,186.460007,8427400
2022-11-14,186.309998,189.679993,186.179993,186.550003,186.550003,9718900
