Date,Tweet ID,Text,Username
2021-03-01 23:54:10+00:00,1366537276990259202,Check out 1919 UNION OIL UNOCAL HHARNESS OIL PRODUCT LABEL 76 OIL &amp; GAS CHEVRON PETROLEUM  #Unocal https://t.co/LUS2pHzyGo,SurfsideArt
2021-03-01 23:52:51+00:00,1366536946609057794,Check out 1919 UNION OIL UNOCAL HHARNESS OIL PRODUCT LABEL 76 OIL &amp; GAS CHEVRON PETROLEUM  #Unocal https://t.co/LUS2pHzyGo  #Unocal https://t.co/SHRgylKuIg #petroleum #oilandgas #oilindustry #unocal #chevron #americanpickers #76gastations #union76,SurfsideArt
2021-03-01 23:43:00+00:00,1366534466659844107,Geothermal startups get another boost from Chevron as the oil giant backs a geothermal project developer https://t.co/3PfdNuqsnP,ZillaTechNews1
2021-03-01 23:18:26+00:00,1366528283601367043,"1964 to 1992, Texaco - Chevron is alleged to have dumped over 30bn gal of toxic waste, crude oil in the Amazon rainforest of Ecuador
 
https://t.co/6FSqq7S3Y6",tibor_g_balogh
2021-03-01 22:58:25+00:00,1366523245634195463,Chevron Richmond refinery to be held accountable for Richmond city &amp; their oil spills. - Sign the Petition! https://t.co/cxhYWpxerr via @Change,Dlanrush
2021-03-02 23:57:44+00:00,1366900562256617472,"@RamtinThang @Chevron of course! I am an engineering professional with a lot of experience in oil and gas! Accidents happen everywhere, in my country, @chevron is the best company! Sorry for you @ramtinthang",inghernandeza
2021-03-02 23:54:26+00:00,1366899732535259136,"Chevron drilled for oil in the Amazon Basin for 25 years, dumping toxic wastewater into the rivers and land of Ecuador's indigenous peoples, causing an epidemic of cancer and birth defects.

Hold them accountable. #FreeDonziger #BoycottChevron https://t.co/d0YclvPZhC",Blue_Lion_Toon
2021-03-02 23:53:46+00:00,1366899565857800199,"Chevron is trying to destroy my friend @SDonziger, who dared to stand up for Indigenous Ecuadorians and hold Big Oil accountable. He’s been under house arrest without trial for over 570 days, and that’s not right. Stand with us to help #FreeDonziger. https://t.co/LSVWYa33se",speciesamused
2021-03-02 23:52:12+00:00,1366899168120348676,Big money covering up chevron oil spill off west coast https://t.co/9fTdu9ipBc,FunVA_OpEd
2021-03-02 23:45:12+00:00,1366897407775166468,The World's Worst Oil Related Disaster You've Never Heard Of https://t.co/z93EiGvhv7 #Chevron $cvx $brka $brkb,jhall
2021-03-03 22:03:02+00:00,1367234083303141381,"Chevron oil spill dumps 500 gallons into San Francisco Bay https://t.co/vsrYbWwbhZ

@RecreationLaw #LineInTheSand #SaveOurEarth #ProtectWildlife #ClimateChange #RecLaw #RecreationLaw https://t.co/9ePU2DEWTL",RecreationLaw
2021-03-03 21:49:07+00:00,1367230581877080070,"@rogerwaters ICYMI, Chevron is pillaging oil and gas off the Palestinian coast. #WarCrimes 
https://t.co/Ppmz9SI0ut
#BoycottChevron",GazaFFlotilla
2021-03-03 21:06:03+00:00,1367219743023910915,"The Okavango Delta oil exploration project cannot be allowed to go ahead and we hope the Namibian and Batswana government are going to make the right decision. 5/

@Recon_Africa @SDonziger @TrrJane @SaveOkavango #oilandgas #OkavangoDelta #Chevron https://t.co/UfxDr8Wtcw",NamibiaInvest
2021-03-03 21:05:55+00:00,1367219712585854977,One serious case is what happened in the Amazon. Where Chevron an American oil company drilled for years and left behind a permanent mess. Today children have all sorts of cancers and skin conditions due to the pollution and chemicals. 2/ https://t.co/8UmXohkZmq,NamibiaInvest
2021-03-03 19:42:26+00:00,1367198703497449477,"NEW #Myanmarcoup - @PWYPAustralia report calls on oil, gas companies ""to place revenue payments into protected accounts until such time as the legitimate and democratically elected government is returned."" @Chevron @Total ? https://t.co/Dsv5s6Byl5",Ianpgary
2021-03-04 21:06:44+00:00,1367582305007644682,@jimcramer @jimcramer how awful ! Can u give us a right direction? Can u tell from ur experience what works when all fails ? Don’t say Chevron today ! It seems like Oil tycoon brought Biden to power .,invest_monazah
2021-03-04 20:27:19+00:00,1367572384807448577,‘Legal victory should lead to enforcement of the environmental judgment against Chevron...also a victory for Indigenous peoples throughout the world against oil industry polluters.’ @WeDontHaveTime ⁦@sunrisemvmt⁩ ⁦@UNEP⁩ ⁦@DebHaalandNM⁩  https://t.co/wEm9Uk6DoE,gentlystream
2021-03-04 20:18:05+00:00,1367570063142899713,@instablog9ja So u mean chevron oil company is named after goat meat. Chevon,solidmoses01
2021-03-04 20:16:10+00:00,1367569580864860160,Why has @SDonziger been locked up for over 570 days? Chevron has spent hundreds of thousands of hours and billions of dollars fighting to destroy his life - because he defended the environment against Big Oil. Read more here: https://t.co/wSq9Kfi7SJ #FreeDonziger,JeremyRLent
2021-03-04 20:11:13+00:00,1367568334976393217,"IEEFA: Oil supermajors made $20.5bn in 2020 but spent $49.9 billion to please investors. Five companies, Exxon, Chevron BP, Total and Shell, reported $325bn in free cash flows over the last decade while rewarding shareholders with $561bn. 
https://t.co/aqX1rXGHiW",CampanaleMark
2021-03-05 23:52:45+00:00,1367986470300971009,"@POTUS Energy Independence is critical to National Security.

Exxon and Chevron Oil will develop Carbon Capture technology to become Carbon Neutral before EVs dominate the auto industry.

There is no need to limit oil production.

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",Donald2016FPOC
2021-03-05 23:25:34+00:00,1367979630972596224,"Indigenous leader Emergildo Criollo of the Cofan is a man I greatly admire. He was a driving force behind the successful lawsuit against Chevron.

Chevron engineers told him that oil was ""like milk"" and full of vitamins. He lost two children to cancer. https://t.co/SwgZor1QJ3",SDonziger
2021-03-05 23:00:47+00:00,1367973393094434816,Chevron Oil Spill in San Francisco Bay Threatens Human and Marine Health - https://t.co/N6vqOL8YPk,YevgenyVasil
